word,female,male,difference,difference_abs,POLARITY VALUE,POLARITY INTENSITY,POS
allusion,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.909,NOUN
explorer,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.811,NOUN
insufferably,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.637,ADV
affront,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.493,ADJ
scrapbooking,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.846,VERB
proclivity,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.828,NOUN
surmise,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.808,NOUN
wealthier,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.855,NOUN
selflessly,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.803,ADV
jolt,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.951,ADJ
politeness,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.329,NOUN
mamie,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.977,NOUN
stigma,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.847,NOUN
rebelliously,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.837,ADV
scar,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.615,VERB
smoothest,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.819,ADJ
scoundrel,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.426,NOUN
starring,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.805,VERB
bladder,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.226,NOUN
greasy,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.855,ADJ
fishnet,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.805,NOUN
pantyhose,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.19,NOUN
raspy,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.913,NOUN
dogging,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.625,VERB
t.t,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-1.0,ADJ
havoc,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.304,NOUN
wounded,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.609,VERB
interim,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.873,ADJ
dissemination,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.825,NOUN
retentive,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.872,ADJ
hominin,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.82,NOUN
trench,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.94,NOUN
baggy,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.911,ADJ
pregnancy,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.257,NOUN
intergroup,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.16,NOUN
somber,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.891,VERB
thunderstorm,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.805,ADJ
onslaught,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.792,NOUN
flurry,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.859,NOUN
backlogged,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.827,VERB
perfume,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.182,ADJ
fecal,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.925,ADJ
agonize,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.544,NOUN
commune,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.139,NOUN
snorting,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.799,VERB
apparition,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.75,NOUN
vantage,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.799,NOUN
relapse,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.829,NOUN
hapless,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.643,NOUN
saliva,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.813,NOUN
unwind,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.866,ADP
snuff,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.905,ADJ
hammering,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.852,VERB
trumpet,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.886,ADJ
vase,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.815,NOUN
hardy,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.457,ADJ
chipper,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.891,NOUN
laxer,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.168,NOUN
oddest,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.852,ADJ
vulgarity,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.891,NOUN
panopticon,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.454,NOUN
condom,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.839,NOUN
vapid,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.879,ADJ
orgy,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.833,NOUN
cockamamie,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.802,NOUN
bacteriology,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.784,NOUN
agonizingly,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.75,ADV
oxidative,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.785,ADJ
beset,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.466,NOUN
heresy,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.836,NOUN
retroactive,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.883,ADJ
flaunt,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.723,NOUN
effectual,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.844,ADJ
earnings,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.835,NOUN
transferable,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.808,ADJ
sterile,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.81,ADJ
dimly,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.635,NOUN
ebullient,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.855,NOUN
howling,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.612,VERB
ginger,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.184,NOUN
tightly,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.879,ADV
diminishing,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.816,VERB
restrained,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.799,VERB
ergaster,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.863,ADJ
allegation,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.786,NOUN
breadwinner,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.87,NOUN
midriff,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.172,ADJ
nourish,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.956,ADJ
paddle,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.889,NOUN
latent,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.844,NOUN
creek,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.83,NOUN
pinocchio,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.815,NOUN
albino,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.956,NOUN
kelp,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.806,NOUN
taxa,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.226,NOUN
embittered,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.453,VERB
playfulness,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.659,ADJ
partook,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.784,NOUN
worm,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.313,NOUN
dispositional,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.865,NOUN
deluded,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.789,VERB
finely,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.831,ADV
lake,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.845,ADJ
hawk,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.836,NOUN
inconvenienced,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.794,VERB
proximate,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.823,ADJ
clad,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.884,NOUN
neatness,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.208,NOUN
vying,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.884,VERB
paperwork,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.843,NOUN
elitism,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.841,NOUN
brandish,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.949,ADJ
transculturation,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.955,NOUN
promo,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.857,NOUN
builder,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.851,NOUN
cordial,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.841,ADJ
diversified,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.867,ADJ
osteology,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.78,NOUN
adhesion,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.8,NOUN
pithiness,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.854,NOUN
unbeatable,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.832,ADJ
inquisition,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.912,NOUN
mugging,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.853,VERB
unfamiliarity,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.877,NOUN
vault,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.829,NOUN
shootings,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.826,NOUN
gruesomely,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.855,ADV
childishly,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.665,ADJ
ingenuity,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.79,NOUN
deviant,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.425,NOUN
fatter,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.815,NOUN
heroin,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.844,NOUN
complacently,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.889,ADV
counterexample,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.604,ADJ
pejorative,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.819,ADJ
westerner,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.969,NOUN
obfuscation,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.617,NOUN
belittlement,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.663,NOUN
amnesty,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.839,NOUN
gratefully,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.996,ADV
ocher,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.324,ADV
venom,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.906,NOUN
sanctioned,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.424,VERB
culprit,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.969,NOUN
negligently,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.865,ADV
elasticity,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.806,ADJ
dysfunctional,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.772,ADJ
intersex,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.963,NOUN
brazen,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.815,NOUN
uncouth,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.857,ADJ
greeting,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.878,VERB
indemnification,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.837,NOUN
resourcefulness,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.84,NOUN
misguide,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.799,ADV
pothead,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.89,ADJ
apologist,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.129,NOUN
chop,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.13,NOUN
blizzard,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.281,NOUN
graced,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.899,VERB
discredited,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.653,VERB
flak,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.842,ADV
monotonically,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.776,ADV
concerto,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.775,ADJ
goldfish,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.821,ADJ
propagandistic,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.848,ADJ
thrones,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.785,NOUN
halts,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,negative,-0.841,NOUN
pry,0.0001230375510605837,0.0,-0.0001230375510605837,0.0001230375510605837,positive,0.822,VERB
