"CLASS","A","A-","A+","B","B-","B+","C","C-","C+","D","D-","D+","F"
"MECH&AE 231A - AYYASWAMY, P.S.",0.176,0.118,0.176,0.059,0.176,0.294,0,0,0,0,0,0,0
"MECH&AE 250C - ZHONG, X.",0.435,0.217,0.043,0.13,0.087,0.087,0,0,0,0,0,0,0
"MECH&AE 250M - KAVEHPOUR, H.P.",0.826,0,0.174,0,0,0,0,0,0,0,0,0,0
"MECH&AE 263A - HONG, D.W.",0.353,0.059,0.559,0,0,0.029,0,0,0,0,0,0,0
"MECH&AE 281 - KIM, C.",0.261,0.435,0.087,0.087,0,0.13,0,0,0,0,0,0,0
"MECH&AE 296B - GHONIEM, N.M.",0.385,0.231,0.077,0.154,0,0.154,0,0,0,0,0,0,0
"MECH&AE 82 - MARTIN, R.",0.183,0.154,0.125,0.135,0.096,0.144,0.048,0,0.077,0.019,0,0,0.019
"MECH&AE 94 - GAO, E.X.",0.753,0.082,0.082,0.014,0.014,0,0.014,0.014,0.027,0,0,0,0
"MECH&AE C137 - GADH, R.",0.118,0.235,0.059,0.176,0,0.294,0,0,0.059,0.059,0,0,0
"MECH&AE C150P - SPEARRIN, R.M.",0.189,0.351,0.135,0.081,0.108,0.081,0.054,0,0,0,0,0,0
"MECH&AE C231G - FISHER, T.S.",0.417,0.167,0.083,0.167,0,0.167,0,0,0,0,0,0,0
"MECH&AE C237 - GADH, R.",0.333,0.133,0.1,0.033,0.167,0.233,0,0,0,0,0,0,0
"MECH&AE C250P - SPEARRIN, R.M.",0.259,0.296,0,0.111,0.037,0.296,0,0,0,0,0,0,0
"MECH&AE C271A - FER0NDEZ, J.H.",0.35,0.35,0.15,0,0,0.1,0.05,0,0,0,0,0,0
"MECH&AE C297A - LI, X.",0.229,0.171,0,0.171,0.057,0.371,0,0,0,0,0,0,0
"MECH&AE M183B - CHIOU, P.",0.297,0.216,0.027,0.189,0.108,0.108,0.054,0,0,0,0,0,0
"MECH&AE M20 - KHALID JAWED, M.",0.608,0.069,0.147,0.069,0.02,0.059,0,0,0,0,0.01,0,0.02
"MECH&AE M256A - MAL, A.K.",0.225,0.175,0.125,0.225,0.05,0.15,0.05,0,0,0,0,0,0
"MECH&AE M270A - M'CLOSKEY, R.T.",0.085,0.362,0,0.319,0,0.234,0,0,0,0,0,0,0
"MED M160A - ESDIN, J.",1,0,0,0,0,0,0,0,0,0,0,0,0
"MED M160B - ESDIN, J.",1,0,0,0,0,0,0,0,0,0,0,0,0
"MGMT 108 - BOSS, M.S.",0.15,0.133,0.067,0.133,0.067,0.2,0.083,0,0.1,0,0,0,0.067
"MGMT 108 - GUERIN, J.",0.145,0.169,0.012,0.133,0.12,0.229,0.072,0.036,0.084,0,0,0,0
"MGMT 120A - ABOODY, D.",0.605,0.101,0,0.118,0.034,0.126,0.008,0,0,0,0,0,0.008
"MGMT 120B - LU, M.",0.125,0.125,0.125,0.167,0.125,0.167,0.042,0.042,0.042,0,0,0.042,0
"MGMT 120B - WOO, E.A.",0.167,0.111,0.028,0.361,0.028,0.194,0.056,0,0.056,0,0,0,0
"MGMT 121 - WILLIAMS, M.G.",0.539,0.236,0.056,0.045,0.034,0.079,0,0,0.011,0,0,0,0
"MGMT 122 - KUMAR, N.T.",0.086,0.193,0.029,0.207,0.079,0.086,0.107,0.071,0.05,0.043,0,0,0.05
"MGMT 123 - GARDNER TRELOAR, J",0.255,0.149,0,0.106,0.17,0.106,0.085,0.106,0.021,0,0,0,0
"MGMT 124 - WILLIAMS, M.G.",0.316,0.211,0.053,0.211,0,0.158,0.053,0,0,0,0,0,0
"MGMT 126 - WILLIAMS, M.G.",0.135,0.115,0,0.327,0.173,0.212,0.019,0,0.019,0,0,0,0
"MGMT 127A - KLEIN, G.L.",0.286,0.114,0.057,0.086,0.029,0.143,0.057,0.057,0.029,0.086,0,0.029,0.029
"MGMT 127B - KLEIN, G.L.",0.31,0.172,0.103,0.103,0,0.172,0,0.069,0.034,0,0,0,0.034
"MGMT 142A - RAVETCH, D.S.",0.606,0.273,0,0.03,0,0.03,0.061,0,0,0,0,0,0
"MGMT 160 - WILSON, N.M.",0.212,0.188,0.038,0.138,0.075,0.175,0.038,0.025,0.075,0.025,0.013,0,0
"MGMT 161 - WEINHAUS, E.A.",0.29,0.194,0.129,0.194,0,0.194,0,0,0,0,0,0,0
"MGMT 163 - ROSTAMIAN, F.D.",0.237,0.237,0.053,0.053,0.026,0.395,0,0,0,0,0,0,0
"MGMT 164 - BORMAN, C.J.",0.205,0.227,0,0.091,0.023,0.318,0.045,0,0.091,0,0,0,0
"MGMT 168 - RAVETCH, D.S.",0.622,0.135,0,0.027,0.027,0.162,0,0,0.027,0,0,0,0
"MGMT 180 - KARLAN, M.S.",0.187,0.261,0.007,0.164,0.119,0.187,0.03,0.007,0.037,0,0,0,0
"MGMT 1A - GARDNER TRELOAR, J",0.135,0.099,0,0.126,0.126,0.108,0.139,0.045,0.103,0.013,0.009,0.013,0.085
"MGMT 1B - RAVETCH, D.S.",0.067,0.124,0,0.133,0,0.162,0.21,0,0.19,0.057,0,0,0.057
"MGMT 220 - SUSSMAN, E.H.",0.231,0.346,0,0.077,0,0.346,0,0,0,0,0,0,0
"MGMT 224 - GUERIN, J.",0.241,0.38,0.013,0,0,0.367,0,0,0,0,0,0,0
"MGMT 228 - CASKEY, J.A.",0.229,0.2,0.086,0.114,0.143,0.229,0,0,0,0,0,0,0
"MGMT 231E - COCKRUM, W.M.",0.26,0,0.22,0.42,0.02,0.08,0,0,0,0,0,0,0
"MGMT 250D - FIRSTENBERG, I.",0.358,0.179,0.032,0.042,0,0.389,0,0,0,0,0,0,0
"MGMT 260A - ZEITHAMMER, R.",0.5,0.05,0,0,0,0.45,0,0,0,0,0,0,0
"MGMT 266A - TERECH, A.",0.178,0.333,0.033,0.022,0,0.422,0,0,0.011,0,0,0,0
"MGMT 266B - MOONS, W.G.",0.429,0.5,0,0,0,0.071,0,0,0,0,0,0,0
"MGMT 275 - MONTGOMERY, M.J.",0.18,0.18,0.1,0.28,0.08,0.18,0,0,0,0,0,0,0
"MGMT 278A - HABIBI, P.B.",0.48,0.067,0,0.267,0,0.173,0.013,0,0,0,0,0,0
"MGMT 279C - GABRIEL, S.A.",0.703,0.203,0,0,0,0.094,0,0,0,0,0,0,0
"MGMT 285B - ULLMEN, J.B.",0.806,0.129,0,0,0,0.065,0,0,0,0,0,0,0
"MGMT 286 - CARUSO, E.M.",0.404,0.07,0.035,0.333,0.035,0.105,0,0,0.018,0,0,0,0
"MGMT 293C - COCKRUM, W.M.",1,0,0,0,0,0,0,0,0,0,0,0,0
"MGMT 295A - WALSKE, J.M.",0.048,0.524,0,0.048,0,0.381,0,0,0,0,0,0,0
"MGMT 295D - SCHEINROCK, J.I.",0.222,0.333,0,0.194,0,0.25,0,0,0,0,0,0,0
"MGMT 298D - FARRELL, B.J.",0.365,0.27,0.111,0.079,0.048,0.127,0,0,0,0,0,0,0
"MGMT 298D - FRONS, B.S.",0.167,0.214,0.119,0.167,0,0.333,0,0,0,0,0,0,0
"MGMT 298D - LARKIN, I.I.",0.274,0.308,0.051,0.034,0.017,0.316,0,0,0,0,0,0,0
"MGMT 298D - SANDERS, B.J.",0.043,0.261,0.043,0.217,0.043,0.391,0,0,0,0,0,0,0
"MGMT 298D - SEILER, S.A.",0.265,0.324,0.029,0.265,0.029,0.059,0,0,0.029,0,0,0,0
"MGMT 298D - WURSTER, T.S.",0.083,0.417,0,0.133,0,0.367,0,0,0,0,0,0,0
"MGMT 298F - SCHEINROCK, J.I.",0.407,0.315,0.148,0,0.019,0.111,0,0,0,0,0,0,0
"MGMT 407 - HERMAN, A.D.",0.355,0.032,0.129,0.161,0.032,0.29,0,0,0,0,0,0,0
"MGMT 414B - CARUSO, E.M.",0.194,0.209,0.03,0.254,0.104,0.179,0,0,0.03,0,0,0,0
"MGMT 414B - DAI, H.",0.186,0.2,0.029,0.214,0.086,0.271,0,0,0.014,0,0,0,0
"MGMT 414B - DEVOE, S.E.",0.544,0.074,0,0.162,0,0.221,0,0,0,0,0,0,0
"MGMT 414B - FOX, C.R.",0.132,0.309,0.015,0.191,0.044,0.294,0,0,0.015,0,0,0,0
"MGMT 414B - WHITSON, J.A.",0.188,0.261,0.029,0.203,0,0.304,0,0,0.014,0,0,0,0
"MGMT 425 - MCCANN, R.M.",0.667,0,0,0,0,0.333,0,0,0,0,0,0,0
"MGMT 430 - KAHL, M.",0.295,0.114,0.045,0.205,0,0.341,0,0,0,0,0,0,0
"MGMT 458B - ABE, G.J.",0.3,0.225,0,0.225,0,0.25,0,0,0,0,0,0,0
"MGMT 458B - EDWARDS, S.",0.607,0.393,0,0,0,0,0,0,0,0,0,0,0
"MGMTEX 402 - MAMANI, H.",0.164,0.284,0.075,0.149,0.06,0.254,0,0,0.015,0,0,0,0
"MGMTEX 402 - SARIN, R.K.",0.179,0.224,0.03,0.299,0.06,0.209,0,0,0,0,0,0,0
"MGMTEX 409 - ULLMEN, J.B.",0.485,0.388,0.007,0,0,0.119,0,0,0,0,0,0,0
"MGMTEX 420 - MINOR, D.B.",0.015,0.269,0.194,0.164,0.037,0.321,0,0,0,0,0,0,0
"MGMTEX 439 - GARMAISE, M.J.",0.205,0.256,0,0.077,0,0.462,0,0,0,0,0,0,0
"MGMTEX 439 - MCCANN, R.M.",0.657,0,0,0.06,0,0.284,0,0,0,0,0,0,0
"MGMTFE 401 - BENDERSKY, C.B.",0.179,0.224,0.015,0.343,0.045,0.194,0,0,0,0,0,0,0
"MGMTFE 401 - CARUSO, E.M.",0.179,0.269,0.015,0.224,0.045,0.239,0.015,0,0.015,0,0,0,0
"MGMTFE 401 - DAI, H.",0.156,0.299,0.039,0.156,0.091,0.26,0,0,0,0,0,0,0
"MGMTFE 401 - WHITSON, J.A.",0.219,0.266,0.062,0.125,0.031,0.297,0,0,0,0,0,0,0
"MGMTFE 402 - BIKHCHANDANI, S.",0.188,0.25,0.016,0.125,0.094,0.328,0,0,0,0,0,0,0
"MGMTFE 402 - MAMER, J.W.",0.355,0.161,0,0.29,0,0.194,0,0,0,0,0,0,0
"MGMTFE 402 - MISIC, V.",0.272,0.221,0.029,0.25,0.029,0.199,0,0,0,0,0,0,0
"MGMTFE 409 - CARUSO, E.M.",0.169,0.2,0.031,0.185,0.138,0.231,0.015,0,0.031,0,0,0,0
"MGMTFE 409 - ULLMEN, J.B.",0.438,0.344,0,0,0,0.219,0,0,0,0,0,0,0
"MGMTFE 409 - WU, J.",0.161,0.259,0.035,0.224,0.084,0.203,0.014,0,0.021,0,0,0,0
"MGMTFE 410 - BRAVO PLAZA, F.",0.143,0.238,0.057,0.19,0.095,0.267,0,0,0.01,0,0,0,0
"MGMTFE 410 - DEHORATIUS, N.",0.167,0.097,0.042,0.375,0.056,0.208,0,0,0.056,0,0,0,0
"MGMTFE 410 - RAJARAM, K.",0.176,0.242,0.022,0.209,0.055,0.242,0,0,0.055,0,0,0,0
"MGMTFE 420 - GALLUS, J.",0.198,0.231,0.055,0.22,0.044,0.253,0,0,0,0,0,0,0
"MGMTFE 420 - KAO, J.L.",0.218,0.208,0.03,0.218,0.069,0.257,0,0,0,0,0,0,0
"MGMTFE 420 - SCHMITT, M.A.",0.233,0.288,0,0.178,0.041,0.26,0,0,0,0,0,0,0
"MGMTFE 427B - FOSTER, R.F.",0.587,0.13,0.192,0.019,0.005,0.067,0,0,0,0,0,0,0
"MGMTFE 428B - SCHEINROCK, J.I.",0.407,0.315,0.148,0,0.019,0.111,0,0,0,0,0,0,0
"MGMTFT 402 - LONG, E.F.",0.215,0.274,0.022,0.052,0.037,0.378,0,0,0.022,0,0,0,0
"MGMTFT 402 - SIDDIQ, A.A.",0.16,0.29,0.105,0.11,0.055,0.275,0,0,0.005,0,0,0,0
"MGMTFT 405 - GIULIANO, P.",0.168,0.248,0.029,0.234,0.051,0.226,0,0,0.044,0,0,0,0
"MGMTFT 405 - WASSERMAN, M.S.",0.147,0.25,0.059,0.216,0.044,0.24,0,0,0.044,0,0,0,0
"MGMTFT 408 - HARTMAN-GLASER, B.",0.35,0.145,0.128,0.094,0.094,0.179,0,0,0.009,0,0,0,0
"MGMTFT 411 - SHADDY, F.P.",0.136,0.257,0.061,0.047,0.061,0.379,0.009,0,0.051,0,0,0,0
"MGMTGEX 402 - MCCARDLE, K.F.",0.281,0.125,0.062,0.25,0.031,0.25,0,0,0,0,0,0,0
"MGMTGEX 403 - HAYN, C.",0.5,0.125,0.062,0.281,0.031,0,0,0,0,0,0,0,0
"MGMTGEX 406 - GOLDSTEIN, N.J.",0.368,0.132,0.053,0.079,0,0.368,0,0,0,0,0,0,0
"MGMTGEX 410 - TANG, C.S.",0.323,0.581,0.097,0,0,0,0,0,0,0,0,0,0
"MGMTGEX 440 - GEIS, G.T.",0.25,0,0,0.062,0,0.688,0,0,0,0,0,0,0
"MGMTGEX 440 - LEE, J.J.",0.143,0.5,0.071,0,0,0.286,0,0,0,0,0,0,0
"MGMTGEX 440 - MINOR, D.B.",0.4,0,0.2,0.333,0,0.067,0,0,0,0,0,0,0
"MGMTGEX 440 - SUOMINEN, K.M.",0.364,0.364,0,0,0,0.273,0,0,0,0,0,0,0
"MGMTMFE 400 - CHERNOV, M.",0.187,0.093,0.2,0.187,0,0.32,0.013,0,0,0,0,0,0
"MGMTMFE 401 - KIM, M.P.",0.467,0.093,0,0.173,0,0.267,0,0,0,0,0,0,0
"MGMTMFE 402 - ROSSI, P.E.",0.453,0.107,0.04,0.147,0.053,0.147,0,0,0.053,0,0,0,0
"MGMTMFE 403 - PA0GEAS, S.",0.417,0,0.028,0.111,0,0.431,0,0,0.014,0,0,0,0
"MGMTMFE 410 - PELEG, E.",0.582,0.278,0.051,0.038,0,0.051,0,0,0,0,0,0,0
"MGMTMFE 431 - KRAFT, H.H.",0.2,0.4,0.3,0,0.02,0.08,0,0,0,0,0,0,0
"MGMTMFE 431 - LEDOIT, O.R.",0.195,0.073,0.171,0.268,0.024,0.268,0,0,0,0,0,0,0
"MGMTMFE 431 - PA0GEAS, S.",0.278,0,0.222,0.056,0,0.444,0,0,0,0,0,0,0
"MGMTMFE 431 - SUBRAHMANYAM, A.",0.393,0.375,0.071,0.036,0,0.125,0,0,0,0,0,0,0
"MGMTMSA 400 - MAOZ, U.M.",0.286,0.554,0.018,0.036,0,0.107,0,0,0,0,0,0,0
"MGMTMSA 401 - ROSSI, P.E.",0.768,0,0,0.018,0,0.214,0,0,0,0,0,0,0
"MGMTMSA 402 - CHO, J.",0.196,0.304,0.143,0.143,0.036,0.179,0,0,0,0,0,0,0
"MGMTMSA 403 - SIDDIQ, A.A.",0.357,0.286,0.304,0,0,0.054,0,0,0,0,0,0,0
"MGMTMSA 412 - ZEITHAMMER, R.",1,0,0,0,0,0,0,0,0,0,0,0,0
"MGMTMSA 431 - BUCKLIN, R.E.",0.061,0.485,0,0.121,0,0.333,0,0,0,0,0,0,0
"MGMTMSA 432 - BRAVO PLAZA, F.",0.6,0,0.2,0,0,0.2,0,0,0,0,0,0,0
"MGMTMSA 433 - PA0LIGAN, R.A.",0.556,0.389,0.056,0,0,0,0,0,0,0,0,0,0
"MGMTMSA 434 - VASHCHILENKO, D.",0.25,0.417,0.25,0,0,0.083,0,0,0,0,0,0,0
"MGMTMSA 435 - DI GAETANO, K.",0.25,0.083,0.167,0.292,0.042,0.167,0,0,0,0,0,0,0
"MGMTMSA 436 - IQBAL, R.",0.318,0.227,0.091,0.091,0.045,0.227,0,0,0,0,0,0,0
"MGMTPHD 201A - ROSSI, P.E.",0.267,0.067,0,0.267,0.067,0.267,0,0,0.067,0,0,0,0
"MGMTPHD 239 - CHERNOV, M.",0.364,0,0.273,0,0,0.364,0,0,0,0,0,0,0
"MIL SCI 11 - FREEMAN, S.",0.227,0.136,0.318,0.136,0,0.182,0,0,0,0,0,0,0
"MIL SCI 131 - VARGAS, T.L.",0.7,0,0.2,0.1,0,0,0,0,0,0,0,0,0
"MIL SCI 141 - KWON, S.S.",0.562,0.125,0.312,0,0,0,0,0,0,0,0,0,0
"MIL SCI 21 - FREEMAN, S.",0.182,0.091,0.545,0,0.091,0.091,0,0,0,0,0,0,0
"MIMG 101 - HILL, K.L.",0.139,0.16,0.053,0.164,0.117,0.171,0.06,0.028,0.085,0.018,0,0,0.004
"MIMG 103AL - FREISE, A.C.",0.342,0.158,0.289,0.105,0.026,0,0,0.053,0.026,0,0,0,0
"MIMG 103BL - FREISE, A.C.",0.286,0.179,0.321,0,0.071,0.143,0,0,0,0,0,0,0
"MIMG 105 - BENTOLILA, L.",0.143,0.257,0.057,0.257,0.029,0.086,0.057,0,0.086,0,0.029,0,0
"MIMG 168 - CAMPBELL, D.A.",0.208,0.01,0.031,0.302,0.031,0.01,0.219,0.052,0.104,0,0,0,0.031
"MIMG 180B - BENSINGER, S.J.",0.688,0,0.312,0,0,0,0,0,0,0,0,0,0
"MIMG 262A - BO0VIDA, B.",1,0,0,0,0,0,0,0,0,0,0,0,0
"MSC IND 101 - 0IMAN, T.H.",0.611,0.167,0.111,0,0.111,0,0,0,0,0,0,0,0
"MSC IND 102 - JOHNSON, G.L.",0.235,0.176,0.412,0,0.059,0.118,0,0,0,0,0,0,0
"MSC IND 104A - FRANZEN, D.E.",0.459,0.243,0.108,0.054,0.027,0.108,0,0,0,0,0,0,0
"MSC IND 107A - BEARD, J.R.",0.462,0.077,0.077,0.077,0.154,0.077,0.077,0,0,0,0,0,0
"MSC IND 111 - SHAPIRO, M.A.",0,0,1,0,0,0,0,0,0,0,0,0,0
"MSC IND 115 - MOSELEY, A.M.",0.32,0.04,0.64,0,0,0,0,0,0,0,0,0,0
"MSC IND M103 - TRAMO, M.J.",0.483,0.31,0.172,0,0.034,0,0,0,0,0,0,0,0
"MUSC 110A - HEUSER, F.",1,0,0,0,0,0,0,0,0,0,0,0,0
"MUSC 110B - CHEN-HAFTECK, L.",0.545,0.091,0,0,0.091,0.182,0,0,0,0.091,0,0,0
"MUSC 114A - FLA0GAN LYSY, M.M",0.818,0,0.091,0,0,0.091,0,0,0,0,0,0,0
"MUSC 116 - YI, M.H.",0.312,0.312,0,0.375,0,0,0,0,0,0,0,0,0
"MUSC 120A - MEITES, N.G.",0.5,0.154,0.038,0.038,0.115,0.154,0,0,0,0,0,0,0
"MUSC 120A - PHELPS, B.J.",0.125,0.25,0,0.208,0.083,0.292,0,0,0.042,0,0,0,0
"MUSC 185F - CROSS, T.J.",1,0,0,0,0,0,0,0,0,0,0,0,0
"MUSC 185H - MCKEOWN, K.O.",1,0,0,0,0,0,0,0,0,0,0,0,0
"MUSC 204 - SYER, K.R.",0.481,0.185,0.259,0.037,0,0.037,0,0,0,0,0,0,0
"MUSC 20A - DE SILVA, D.L.",0.185,0.111,0,0.37,0.074,0.111,0.074,0,0,0,0,0,0.074
"MUSC 20A - LEFKOWITZ, D.S.",0.208,0.25,0.083,0.125,0.083,0.083,0.042,0.042,0.042,0,0.042,0,0
"MUSC 20A - OBA, H.M.",0.474,0.263,0.105,0.053,0,0.053,0,0,0.053,0,0,0,0
"MUSC 261E - KINDERMAN, W.A.",0.238,0.238,0.143,0.19,0,0.19,0,0,0,0,0,0,0
"MUSC 3 - DE SILVA, D.L.",0.571,0.057,0.114,0.086,0,0.057,0,0,0.086,0,0,0,0.029
"MUSC 50 - RODRIGUE, J.",0.684,0.211,0.053,0,0,0.053,0,0,0,0,0,0,0
"MUSC C175A - LINDEMANN, J.H.",1,0,0,0,0,0,0,0,0,0,0,0,0
"MUSC C175D - DIMOND, T.A.",1,0,0,0,0,0,0,0,0,0,0,0,0
"MUSC C175E - AN, J.Y.",1,0,0,0,0,0,0,0,0,0,0,0,0
"MUSC C175F - DAVIS, J.D.",1,0,0,0,0,0,0,0,0,0,0,0,0
"MUSC C175G - CHENG, G.C.",0.875,0.062,0,0,0,0.062,0,0,0,0,0,0,0
"MUSC C185A - BASS, J.",0.947,0.021,0,0.011,0.011,0.011,0,0,0,0,0,0,0
"MUSC C185B - BASS, J.",0.935,0.032,0,0,0,0,0.032,0,0,0,0,0,0
"MUSC C185C - GONDEK, J.K.",1,0,0,0,0,0,0,0,0,0,0,0,0
"MUSC C185D - ANDERSON, D.P.",1,0,0,0,0,0,0,0,0,0,0,0,0
"MUSC C185E - ANDERSON, D.P.",1,0,0,0,0,0,0,0,0,0,0,0,0
"MUSC C185G - CROSS, T.J.",1,0,0,0,0,0,0,0,0,0,0,0,0
"MUSC C186A - LENT, J.D.",0.72,0.12,0.16,0,0,0,0,0,0,0,0,0,0
"MUSC C480A - BASS, J.",1,0,0,0,0,0,0,0,0,0,0,0,0
"MUSC C480E - ANDERSON, D.P.",1,0,0,0,0,0,0,0,0,0,0,0,0
"MUSC C480G - CROSS, T.J.",1,0,0,0,0,0,0,0,0,0,0,0,0
"MUSC C485E - AN, J.Y.",1,0,0,0,0,0,0,0,0,0,0,0,0
"MUSC C485G - CHENG, G.C.",1,0,0,0,0,0,0,0,0,0,0,0,0
"MUSC M6A - SZABO, S.D.",0.514,0.027,0.378,0.027,0.027,0.027,0,0,0,0,0,0,0
"MUSC M90T - WINKLE, M.D.",1,0,0,0,0,0,0,0,0,0,0,0,0
"MUSCLG 125A - UPTON, E.R.",0.519,0.148,0.148,0.074,0,0.074,0.037,0,0,0,0,0,0
"MUSCLG 126 - REDMOND, S.L.",0.4,0.15,0.35,0,0,0.1,0,0,0,0,0,0,0
"MUSCLG 12W - LE GUIN, E.C.",0.741,0.207,0,0,0,0.017,0,0,0.017,0,0,0,0.017
"MUSCLG 191P - GILDART, S.",0.273,0.364,0.364,0,0,0,0,0,0,0,0,0,0
"MUSCLG 245 - K0PP, R.L.",0.643,0.143,0.143,0.071,0,0,0,0,0,0,0,0,0
"MUSCLG 7 - REPLOGLE, H.D.",0.573,0.166,0.083,0.044,0.03,0.058,0.011,0.006,0.011,0.006,0.003,0,0.008
"NEURO 240 - GANDAL, M.J.",1,0,0,0,0,0,0,0,0,0,0,0,0
"NEURO M202 - DE BIASE, L.M.",0.227,0.045,0.273,0.091,0.045,0.318,0,0,0,0,0,0,0
"NEUROSC 10 - BABIEC, W.E.",0.258,0.14,0.075,0.183,0.065,0.118,0.032,0.022,0.086,0.022,0,0,0
"NEUROSC 102 - LEBELLE, J.",0.291,0.174,0,0.134,0.07,0.087,0.07,0.041,0.058,0.041,0,0,0.035
"NEUROSC CM123 - COLWELL, C.S.",0.462,0.269,0.077,0.115,0.038,0.038,0,0,0,0,0,0,0
"NEUROSC M101A - CHANDLER, S.H.",0.174,0.072,0.036,0.174,0.133,0.097,0.113,0.026,0.113,0.021,0,0.031,0.01
"NEUROSC M135 - BABIEC, W.E.",0.312,0.188,0.188,0.062,0.062,0.125,0.062,0,0,0,0,0,0
"NEUROSC M170 - TRAMO, M.J.",0.6,0.067,0.333,0,0,0,0,0,0,0,0,0,0
"NURSING 10 - SALEM, B.E.",0.451,0.412,0.02,0,0,0.098,0.02,0,0,0,0,0,0
"NURSING 150A - PHELPS, L.L.",0.25,0.467,0.033,0.05,0.025,0.167,0.008,0,0,0,0,0,0
"NURSING 152A - DIXON, E.L.",0.222,0.389,0.019,0.037,0.074,0.241,0.019,0,0,0,0,0,0
"NURSING 152B - CARPENTER, C.L.",0.259,0.5,0.037,0.037,0,0.167,0,0,0,0,0,0,0
"NURSING 161 - PIETERS, H.C.",0.19,0.286,0.024,0.214,0,0.286,0,0,0,0,0,0,0
"NURSING 162C - CUENCA, E.L.",0.119,0.524,0,0.071,0.071,0.214,0,0,0,0,0,0,0
"NURSING 174 - DEMMAN, B.L.",0.471,0.207,0.24,0.025,0.008,0.05,0,0,0,0,0,0,0
"NURSING 200 - CARPENTER, C.L.",0.32,0.361,0.041,0.124,0.052,0.103,0,0,0,0,0,0,0
"NURSING 204 - WOO, M.A.",0.321,0.34,0.075,0.057,0,0.208,0,0,0,0,0,0,0
"NURSING 212 - CHOI, S.E.",0.065,0,0.935,0,0,0,0,0,0,0,0,0,0
"NURSING 216C - GAWLINSKI, A.F.",0.244,0.463,0.073,0.049,0,0.171,0,0,0,0,0,0,0
"NURSING 220 - VERZEMNIEKS, I.L.",0.37,0.333,0.259,0,0,0.037,0,0,0,0,0,0,0
"NURSING 230A - BATES-JENSEN, B.M.",0.4,0.314,0.1,0.057,0.029,0.086,0,0,0.014,0,0,0,0
"NURSING 231 - AN, D.",0.327,0.173,0.296,0.051,0.02,0.122,0,0,0.01,0,0,0,0
"NURSING 238B - MCGRATH, N.E.",1,0,0,0,0,0,0,0,0,0,0,0,0
"NURSING 239C - LAZAR, J.",0.171,0.049,0.756,0,0,0.024,0,0,0,0,0,0,0
"NURSING 250 - CHEN, W.",0.394,0.352,0.099,0.042,0,0.113,0,0,0,0,0,0,0
"NURSING 269 - CUENCA, E.L.",0.185,0.031,0.785,0,0,0,0,0,0,0,0,0,0
"NURSING 401 - BUSH, N.",0.118,0.353,0.471,0,0,0.059,0,0,0,0,0,0,0
"NURSING 402 - LAZAR, J.",0,0.111,0.889,0,0,0,0,0,0,0,0,0,0
"NURSING 405 - BROWN-SALTZMAN, K.",0.235,0.118,0.588,0,0,0.059,0,0,0,0,0,0,0
"NURSING 438B - FREDRICKSON, J.M.",1,0,0,0,0,0,0,0,0,0,0,0,0
"NURSING 440 - FREDRICKSON, J.M.",0.214,0,0.786,0,0,0,0,0,0,0,0,0,0
"NURSING 462 - CHEN, W.",0.364,0.394,0.106,0.045,0,0.091,0,0,0,0,0,0,0
"NURSING 463 - PHELPS, L.L.",0.538,0.154,0.262,0.015,0,0.031,0,0,0,0,0,0,0
"NURSING 464 - JACOB, E.",0.212,0.227,0.515,0,0,0.045,0,0,0,0,0,0,0
"NURSING 470B - BUSH, N.",0.867,0.067,0.067,0,0,0,0,0,0,0,0,0,0
"NURSING 50 - ROBBINS, W.A.",0.356,0.22,0.237,0.068,0.034,0.068,0,0,0.017,0,0,0,0
"NURSING 54B - BATES-JENSEN, B.M.",0.115,0.096,0,0.173,0.115,0.346,0.077,0,0.077,0,0,0,0
"NURSING C155 - MENTES, J.C.",0.294,0.059,0.588,0,0,0.059,0,0,0,0,0,0,0
"NURSING C255 - MENTES, J.C.",0.5,0.1,0.3,0,0,0,0,0,0.1,0,0,0,0
"ORL BIO 212 - LUX, R.",0.312,0.25,0.062,0.25,0,0.125,0,0,0,0,0,0,0
"ORL BIO 215A - JEWETT, A.",0.643,0.071,0.286,0,0,0,0,0,0,0,0,0,0
"PBMED 217 - KIM, G.J.",0.818,0,0.182,0,0,0,0,0,0,0,0,0,0
"PHILOS 100A - NORMORE, C.G.",0.184,0.274,0.063,0.168,0.032,0.142,0.047,0.016,0.037,0.016,0.005,0,0.016
"PHILOS 117 - HSU, A.",0.439,0.171,0,0.073,0.098,0.146,0,0,0.024,0.024,0,0,0.024
"PHILOS 130 - SMITH, S.R.",0.185,0.37,0,0.111,0.074,0.185,0.012,0.012,0.049,0,0,0,0
"PHILOS 154B - HIERONYMI, P.",0.182,0.182,0.045,0.295,0.091,0.114,0.068,0.023,0,0,0,0,0
"PHILOS 167 - SCHAEFFER, L.J.",0.385,0.231,0,0.077,0,0.308,0,0,0,0,0,0,0
"PHILOS 170 - RESCORLA, M.A.",0.109,0.109,0,0.217,0.109,0.109,0.174,0.065,0.043,0,0,0.043,0.022
"PHILOS 177B - JOHNSON, M.C.",0.303,0.152,0,0.182,0.061,0.242,0,0,0.061,0,0,0,0
"PHILOS 181 - DUPRE, G.G.",0.25,0.292,0,0.125,0.042,0.208,0,0.042,0.042,0,0,0,0
"PHILOS 185 - DUPRE, G.G.",0.207,0.207,0,0.207,0.034,0.345,0,0,0,0,0,0,0
