hour,minute,n_people,week,day,facility,n_people_rel
20,0,0.0,Weeks 1 to 3,Saturday,bfit,0.0
20,10,0.0,Weeks 1 to 3,Saturday,bfit,0.0
20,20,0.0,Weeks 1 to 3,Saturday,bfit,0.0
20,30,0.0,Weeks 1 to 3,Saturday,bfit,0.0
20,40,0.0,Weeks 1 to 3,Saturday,bfit,0.0
20,50,0.0,Weeks 1 to 3,Saturday,bfit,0.0
21,0,0.0,Weeks 1 to 3,Saturday,bfit,0.0
21,10,0.0,Weeks 1 to 3,Saturday,bfit,0.0
21,20,0.0,Weeks 1 to 3,Saturday,bfit,0.0
21,30,0.0,Weeks 1 to 3,Saturday,bfit,0.0
21,40,0.0,Weeks 1 to 3,Saturday,bfit,0.0
21,50,0.0,Weeks 1 to 3,Saturday,bfit,0.0
22,0,0.0,Weeks 1 to 3,Saturday,bfit,0.0
22,10,0.0,Weeks 1 to 3,Saturday,bfit,0.0
22,20,0.0,Weeks 1 to 3,Saturday,bfit,0.0
22,30,0.0,Weeks 1 to 3,Saturday,bfit,0.0
22,40,0.0,Weeks 1 to 3,Saturday,bfit,0.0
22,50,0.0,Weeks 1 to 3,Saturday,bfit,0.0
23,0,0.0,Weeks 1 to 3,Saturday,bfit,0.0
23,10,0.0,Weeks 1 to 3,Saturday,bfit,0.0
23,20,0.0,Weeks 1 to 3,Saturday,bfit,0.0
23,30,0.0,Weeks 1 to 3,Saturday,bfit,0.0
23,40,0.0,Weeks 1 to 3,Saturday,bfit,0.0
23,50,0.0,Weeks 1 to 3,Saturday,bfit,0.0
0,0,0.0,Weeks 1 to 3,Sunday,bfit,0.0
0,10,0.0,Weeks 1 to 3,Sunday,bfit,0.0
0,20,0.0,Weeks 1 to 3,Sunday,bfit,0.0
0,30,0.0,Weeks 1 to 3,Sunday,bfit,0.0
0,40,0.0,Weeks 1 to 3,Sunday,bfit,0.0
0,50,0.0,Weeks 1 to 3,Sunday,bfit,0.0
1,0,0.0,Weeks 1 to 3,Sunday,bfit,0.0
1,10,0.0,Weeks 1 to 3,Sunday,bfit,0.0
1,20,0.0,Weeks 1 to 3,Sunday,bfit,0.0
1,30,0.0,Weeks 1 to 3,Sunday,bfit,0.0
1,40,0.0,Weeks 1 to 3,Sunday,bfit,0.0
1,50,0.0,Weeks 1 to 3,Sunday,bfit,0.0
2,0,0.0,Weeks 1 to 3,Sunday,bfit,0.0
2,10,0.0,Weeks 1 to 3,Sunday,bfit,0.0
2,20,0.0,Weeks 1 to 3,Sunday,bfit,0.0
2,30,0.0,Weeks 1 to 3,Sunday,bfit,0.0
2,40,0.0,Weeks 1 to 3,Sunday,bfit,0.0
2,50,0.0,Weeks 1 to 3,Sunday,bfit,0.0
3,0,0.0,Weeks 1 to 3,Sunday,bfit,0.0
3,10,0.0,Weeks 1 to 3,Sunday,bfit,0.0
3,20,0.0,Weeks 1 to 3,Sunday,bfit,0.0
3,30,0.0,Weeks 1 to 3,Sunday,bfit,0.0
3,40,0.0,Weeks 1 to 3,Sunday,bfit,0.0
3,50,0.0,Weeks 1 to 3,Sunday,bfit,0.0
4,0,0.0,Weeks 1 to 3,Sunday,bfit,0.0
4,10,0.0,Weeks 1 to 3,Sunday,bfit,0.0
4,20,0.0,Weeks 1 to 3,Sunday,bfit,0.0
4,30,0.0,Weeks 1 to 3,Sunday,bfit,0.0
4,40,0.0,Weeks 1 to 3,Sunday,bfit,0.0
4,50,0.0,Weeks 1 to 3,Sunday,bfit,0.0
5,0,0.0,Weeks 1 to 3,Sunday,bfit,0.0
5,10,0.0,Weeks 1 to 3,Sunday,bfit,0.0
5,20,0.0,Weeks 1 to 3,Sunday,bfit,0.0
5,30,0.0,Weeks 1 to 3,Sunday,bfit,0.0
5,40,0.0,Weeks 1 to 3,Sunday,bfit,0.0
5,50,0.0,Weeks 1 to 3,Sunday,bfit,0.0
6,0,0.0,Weeks 1 to 3,Sunday,bfit,0.0
6,10,0.0,Weeks 1 to 3,Sunday,bfit,0.0
6,20,0.0,Weeks 1 to 3,Sunday,bfit,0.0
6,30,0.0,Weeks 1 to 3,Sunday,bfit,0.0
6,40,0.0,Weeks 1 to 3,Sunday,bfit,0.0
6,50,0.0,Weeks 1 to 3,Sunday,bfit,0.0
7,0,0.0,Weeks 1 to 3,Sunday,bfit,0.0
7,10,0.0,Weeks 1 to 3,Sunday,bfit,0.0
7,20,0.0,Weeks 1 to 3,Sunday,bfit,0.0
7,30,0.0,Weeks 1 to 3,Sunday,bfit,0.0
7,40,0.0,Weeks 1 to 3,Sunday,bfit,0.0
7,50,0.0,Weeks 1 to 3,Sunday,bfit,0.0
8,0,12.0,Weeks 1 to 3,Sunday,bfit,0.08
8,10,21.0,Weeks 1 to 3,Sunday,bfit,0.14
8,20,27.0,Weeks 1 to 3,Sunday,bfit,0.18
8,30,31.0,Weeks 1 to 3,Sunday,bfit,0.207
8,40,35.0,Weeks 1 to 3,Sunday,bfit,0.233
8,50,38.0,Weeks 1 to 3,Sunday,bfit,0.253
9,0,42.0,Weeks 1 to 3,Sunday,bfit,0.28
9,10,44.0,Weeks 1 to 3,Sunday,bfit,0.293
9,20,46.0,Weeks 1 to 3,Sunday,bfit,0.307
9,30,51.0,Weeks 1 to 3,Sunday,bfit,0.34
9,40,50.0,Weeks 1 to 3,Sunday,bfit,0.333
9,50,54.0,Weeks 1 to 3,Sunday,bfit,0.36
10,0,56.0,Weeks 1 to 3,Sunday,bfit,0.373
10,10,60.0,Weeks 1 to 3,Sunday,bfit,0.4
10,20,60.0,Weeks 1 to 3,Sunday,bfit,0.4
10,30,63.0,Weeks 1 to 3,Sunday,bfit,0.42
10,40,59.0,Weeks 1 to 3,Sunday,bfit,0.393
10,50,59.0,Weeks 1 to 3,Sunday,bfit,0.393
11,0,59.0,Weeks 1 to 3,Sunday,bfit,0.393
11,10,60.0,Weeks 1 to 3,Sunday,bfit,0.4
11,20,60.0,Weeks 1 to 3,Sunday,bfit,0.4
11,30,62.0,Weeks 1 to 3,Sunday,bfit,0.413
11,40,60.0,Weeks 1 to 3,Sunday,bfit,0.4
11,50,56.0,Weeks 1 to 3,Sunday,bfit,0.373
12,0,59.0,Weeks 1 to 3,Sunday,bfit,0.393
12,10,57.0,Weeks 1 to 3,Sunday,bfit,0.38
12,20,56.0,Weeks 1 to 3,Sunday,bfit,0.373
12,30,58.0,Weeks 1 to 3,Sunday,bfit,0.387
12,40,61.0,Weeks 1 to 3,Sunday,bfit,0.407
12,50,60.0,Weeks 1 to 3,Sunday,bfit,0.4
13,0,58.0,Weeks 1 to 3,Sunday,bfit,0.387
13,10,56.0,Weeks 1 to 3,Sunday,bfit,0.373
13,20,51.0,Weeks 1 to 3,Sunday,bfit,0.34
13,30,52.0,Weeks 1 to 3,Sunday,bfit,0.347
13,40,51.0,Weeks 1 to 3,Sunday,bfit,0.34
13,50,51.0,Weeks 1 to 3,Sunday,bfit,0.34
14,0,52.0,Weeks 1 to 3,Sunday,bfit,0.347
14,10,55.0,Weeks 1 to 3,Sunday,bfit,0.367
14,20,55.0,Weeks 1 to 3,Sunday,bfit,0.367
14,30,55.0,Weeks 1 to 3,Sunday,bfit,0.367
14,40,54.0,Weeks 1 to 3,Sunday,bfit,0.36
14,50,56.0,Weeks 1 to 3,Sunday,bfit,0.373
15,0,56.0,Weeks 1 to 3,Sunday,bfit,0.373
15,10,62.0,Weeks 1 to 3,Sunday,bfit,0.413
15,20,56.0,Weeks 1 to 3,Sunday,bfit,0.373
15,30,56.0,Weeks 1 to 3,Sunday,bfit,0.373
15,40,58.0,Weeks 1 to 3,Sunday,bfit,0.387
15,50,65.0,Weeks 1 to 3,Sunday,bfit,0.433
16,0,70.0,Weeks 1 to 3,Sunday,bfit,0.467
16,10,81.0,Weeks 1 to 3,Sunday,bfit,0.54
16,20,89.0,Weeks 1 to 3,Sunday,bfit,0.593
16,30,92.0,Weeks 1 to 3,Sunday,bfit,0.613
16,40,94.0,Weeks 1 to 3,Sunday,bfit,0.627
16,50,94.0,Weeks 1 to 3,Sunday,bfit,0.627
17,0,102.0,Weeks 1 to 3,Sunday,bfit,0.68
17,10,103.0,Weeks 1 to 3,Sunday,bfit,0.687
17,20,99.0,Weeks 1 to 3,Sunday,bfit,0.66
17,30,106.0,Weeks 1 to 3,Sunday,bfit,0.707
17,40,102.0,Weeks 1 to 3,Sunday,bfit,0.68
17,50,108.0,Weeks 1 to 3,Sunday,bfit,0.72
18,0,106.0,Weeks 1 to 3,Sunday,bfit,0.707
18,10,108.0,Weeks 1 to 3,Sunday,bfit,0.72
18,20,107.0,Weeks 1 to 3,Sunday,bfit,0.713
18,30,102.0,Weeks 1 to 3,Sunday,bfit,0.68
18,40,98.0,Weeks 1 to 3,Sunday,bfit,0.653
18,50,92.0,Weeks 1 to 3,Sunday,bfit,0.613
19,0,91.0,Weeks 1 to 3,Sunday,bfit,0.607
19,10,90.0,Weeks 1 to 3,Sunday,bfit,0.6
19,20,82.0,Weeks 1 to 3,Sunday,bfit,0.547
19,30,73.0,Weeks 1 to 3,Sunday,bfit,0.487
19,40,70.0,Weeks 1 to 3,Sunday,bfit,0.467
19,50,72.0,Weeks 1 to 3,Sunday,bfit,0.48
20,0,71.0,Weeks 1 to 3,Sunday,bfit,0.473
20,10,73.0,Weeks 1 to 3,Sunday,bfit,0.487
20,20,76.0,Weeks 1 to 3,Sunday,bfit,0.507
20,30,78.0,Weeks 1 to 3,Sunday,bfit,0.52
20,40,82.0,Weeks 1 to 3,Sunday,bfit,0.547
20,50,83.0,Weeks 1 to 3,Sunday,bfit,0.553
21,0,84.0,Weeks 1 to 3,Sunday,bfit,0.56
21,10,96.0,Weeks 1 to 3,Sunday,bfit,0.64
21,20,93.0,Weeks 1 to 3,Sunday,bfit,0.62
21,30,96.0,Weeks 1 to 3,Sunday,bfit,0.64
21,40,98.0,Weeks 1 to 3,Sunday,bfit,0.653
21,50,93.0,Weeks 1 to 3,Sunday,bfit,0.62
22,0,91.0,Weeks 1 to 3,Sunday,bfit,0.607
22,10,93.0,Weeks 1 to 3,Sunday,bfit,0.62
22,20,90.0,Weeks 1 to 3,Sunday,bfit,0.6
22,30,85.0,Weeks 1 to 3,Sunday,bfit,0.567
22,40,85.0,Weeks 1 to 3,Sunday,bfit,0.567
22,50,84.0,Weeks 1 to 3,Sunday,bfit,0.56
23,0,83.0,Weeks 1 to 3,Sunday,bfit,0.553
23,10,80.0,Weeks 1 to 3,Sunday,bfit,0.533
23,20,70.0,Weeks 1 to 3,Sunday,bfit,0.467
23,30,62.0,Weeks 1 to 3,Sunday,bfit,0.413
23,40,48.0,Weeks 1 to 3,Sunday,bfit,0.32
23,50,35.0,Weeks 1 to 3,Sunday,bfit,0.233
0,0,62.0,Weeks 4 to 8,Monday to Thursday,bfit,0.413
0,10,56.0,Weeks 4 to 8,Monday to Thursday,bfit,0.373
0,20,48.0,Weeks 4 to 8,Monday to Thursday,bfit,0.32
0,30,39.0,Weeks 4 to 8,Monday to Thursday,bfit,0.26
0,40,31.0,Weeks 4 to 8,Monday to Thursday,bfit,0.207
0,50,22.0,Weeks 4 to 8,Monday to Thursday,bfit,0.147
1,0,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
1,10,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
1,20,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
1,30,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
1,40,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
1,50,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
2,0,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
2,10,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
2,20,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
2,30,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
2,40,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
2,50,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
3,0,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
3,10,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
3,20,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
3,30,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
3,40,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
3,50,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
4,0,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
4,10,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
4,20,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
4,30,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
4,40,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
4,50,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
5,0,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
5,10,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
5,20,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
5,30,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
5,40,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
5,50,0.0,Weeks 4 to 8,Monday to Thursday,bfit,0.0
6,0,8.0,Weeks 4 to 8,Monday to Thursday,bfit,0.053
6,10,14.0,Weeks 4 to 8,Monday to Thursday,bfit,0.093
6,20,21.0,Weeks 4 to 8,Monday to Thursday,bfit,0.14
6,30,25.0,Weeks 4 to 8,Monday to Thursday,bfit,0.167
6,40,29.0,Weeks 4 to 8,Monday to Thursday,bfit,0.193
6,50,33.0,Weeks 4 to 8,Monday to Thursday,bfit,0.22
7,0,36.0,Weeks 4 to 8,Monday to Thursday,bfit,0.24
7,10,41.0,Weeks 4 to 8,Monday to Thursday,bfit,0.273
7,20,44.0,Weeks 4 to 8,Monday to Thursday,bfit,0.293
7,30,47.0,Weeks 4 to 8,Monday to Thursday,bfit,0.313
7,40,48.0,Weeks 4 to 8,Monday to Thursday,bfit,0.32
7,50,49.0,Weeks 4 to 8,Monday to Thursday,bfit,0.327
8,0,49.0,Weeks 4 to 8,Monday to Thursday,bfit,0.327
8,10,49.0,Weeks 4 to 8,Monday to Thursday,bfit,0.327
8,20,50.0,Weeks 4 to 8,Monday to Thursday,bfit,0.333
8,30,51.0,Weeks 4 to 8,Monday to Thursday,bfit,0.34
8,40,52.0,Weeks 4 to 8,Monday to Thursday,bfit,0.347
8,50,51.0,Weeks 4 to 8,Monday to Thursday,bfit,0.34
9,0,54.0,Weeks 4 to 8,Monday to Thursday,bfit,0.36
9,10,54.0,Weeks 4 to 8,Monday to Thursday,bfit,0.36
9,20,56.0,Weeks 4 to 8,Monday to Thursday,bfit,0.373
9,30,58.0,Weeks 4 to 8,Monday to Thursday,bfit,0.387
9,40,57.0,Weeks 4 to 8,Monday to Thursday,bfit,0.38
9,50,57.0,Weeks 4 to 8,Monday to Thursday,bfit,0.38
10,0,62.0,Weeks 4 to 8,Monday to Thursday,bfit,0.413
10,10,64.0,Weeks 4 to 8,Monday to Thursday,bfit,0.427
10,20,63.0,Weeks 4 to 8,Monday to Thursday,bfit,0.42
10,30,60.0,Weeks 4 to 8,Monday to Thursday,bfit,0.4
10,40,59.0,Weeks 4 to 8,Monday to Thursday,bfit,0.393
10,50,60.0,Weeks 4 to 8,Monday to Thursday,bfit,0.4
11,0,66.0,Weeks 4 to 8,Monday to Thursday,bfit,0.44
11,10,67.0,Weeks 4 to 8,Monday to Thursday,bfit,0.447
11,20,65.0,Weeks 4 to 8,Monday to Thursday,bfit,0.433
11,30,62.0,Weeks 4 to 8,Monday to Thursday,bfit,0.413
11,40,57.0,Weeks 4 to 8,Monday to Thursday,bfit,0.38
11,50,54.0,Weeks 4 to 8,Monday to Thursday,bfit,0.36
12,0,57.0,Weeks 4 to 8,Monday to Thursday,bfit,0.38
12,10,59.0,Weeks 4 to 8,Monday to Thursday,bfit,0.393
12,20,61.0,Weeks 4 to 8,Monday to Thursday,bfit,0.407
12,30,60.0,Weeks 4 to 8,Monday to Thursday,bfit,0.4
12,40,58.0,Weeks 4 to 8,Monday to Thursday,bfit,0.387
12,50,56.0,Weeks 4 to 8,Monday to Thursday,bfit,0.373
13,0,54.0,Weeks 4 to 8,Monday to Thursday,bfit,0.36
13,10,52.0,Weeks 4 to 8,Monday to Thursday,bfit,0.347
13,20,51.0,Weeks 4 to 8,Monday to Thursday,bfit,0.34
13,30,49.0,Weeks 4 to 8,Monday to Thursday,bfit,0.327
13,40,48.0,Weeks 4 to 8,Monday to Thursday,bfit,0.32
13,50,48.0,Weeks 4 to 8,Monday to Thursday,bfit,0.32
14,0,54.0,Weeks 4 to 8,Monday to Thursday,bfit,0.36
14,10,57.0,Weeks 4 to 8,Monday to Thursday,bfit,0.38
14,20,60.0,Weeks 4 to 8,Monday to Thursday,bfit,0.4
14,30,62.0,Weeks 4 to 8,Monday to Thursday,bfit,0.413
14,40,63.0,Weeks 4 to 8,Monday to Thursday,bfit,0.42
14,50,63.0,Weeks 4 to 8,Monday to Thursday,bfit,0.42
15,0,65.0,Weeks 4 to 8,Monday to Thursday,bfit,0.433
15,10,67.0,Weeks 4 to 8,Monday to Thursday,bfit,0.447
15,20,70.0,Weeks 4 to 8,Monday to Thursday,bfit,0.467
15,30,76.0,Weeks 4 to 8,Monday to Thursday,bfit,0.507
15,40,78.0,Weeks 4 to 8,Monday to Thursday,bfit,0.52
15,50,80.0,Weeks 4 to 8,Monday to Thursday,bfit,0.533
16,0,87.0,Weeks 4 to 8,Monday to Thursday,bfit,0.58
16,10,94.0,Weeks 4 to 8,Monday to Thursday,bfit,0.627
16,20,97.0,Weeks 4 to 8,Monday to Thursday,bfit,0.647
16,30,100.0,Weeks 4 to 8,Monday to Thursday,bfit,0.667
16,40,101.0,Weeks 4 to 8,Monday to Thursday,bfit,0.673
16,50,99.0,Weeks 4 to 8,Monday to Thursday,bfit,0.66
17,0,105.0,Weeks 4 to 8,Monday to Thursday,bfit,0.7
17,10,110.0,Weeks 4 to 8,Monday to Thursday,bfit,0.733
17,20,112.0,Weeks 4 to 8,Monday to Thursday,bfit,0.747
17,30,112.0,Weeks 4 to 8,Monday to Thursday,bfit,0.747
17,40,112.0,Weeks 4 to 8,Monday to Thursday,bfit,0.747
17,50,110.0,Weeks 4 to 8,Monday to Thursday,bfit,0.733
18,0,113.0,Weeks 4 to 8,Monday to Thursday,bfit,0.753
18,10,113.0,Weeks 4 to 8,Monday to Thursday,bfit,0.753
18,20,110.0,Weeks 4 to 8,Monday to Thursday,bfit,0.733
18,30,106.0,Weeks 4 to 8,Monday to Thursday,bfit,0.707
18,40,104.0,Weeks 4 to 8,Monday to Thursday,bfit,0.693
18,50,100.0,Weeks 4 to 8,Monday to Thursday,bfit,0.667
19,0,97.0,Weeks 4 to 8,Monday to Thursday,bfit,0.647
19,10,94.0,Weeks 4 to 8,Monday to Thursday,bfit,0.627
19,20,90.0,Weeks 4 to 8,Monday to Thursday,bfit,0.6
19,30,89.0,Weeks 4 to 8,Monday to Thursday,bfit,0.593
19,40,87.0,Weeks 4 to 8,Monday to Thursday,bfit,0.58
19,50,85.0,Weeks 4 to 8,Monday to Thursday,bfit,0.567
20,0,87.0,Weeks 4 to 8,Monday to Thursday,bfit,0.58
20,10,89.0,Weeks 4 to 8,Monday to Thursday,bfit,0.593
20,20,92.0,Weeks 4 to 8,Monday to Thursday,bfit,0.613
20,30,92.0,Weeks 4 to 8,Monday to Thursday,bfit,0.613
20,40,95.0,Weeks 4 to 8,Monday to Thursday,bfit,0.633
20,50,98.0,Weeks 4 to 8,Monday to Thursday,bfit,0.653
21,0,105.0,Weeks 4 to 8,Monday to Thursday,bfit,0.7
21,10,111.0,Weeks 4 to 8,Monday to Thursday,bfit,0.74
21,20,112.0,Weeks 4 to 8,Monday to Thursday,bfit,0.747
21,30,113.0,Weeks 4 to 8,Monday to Thursday,bfit,0.753
21,40,112.0,Weeks 4 to 8,Monday to Thursday,bfit,0.747
21,50,112.0,Weeks 4 to 8,Monday to Thursday,bfit,0.747
22,0,114.0,Weeks 4 to 8,Monday to Thursday,bfit,0.76
22,10,114.0,Weeks 4 to 8,Monday to Thursday,bfit,0.76
22,20,112.0,Weeks 4 to 8,Monday to Thursday,bfit,0.747
22,30,111.0,Weeks 4 to 8,Monday to Thursday,bfit,0.74
22,40,107.0,Weeks 4 to 8,Monday to Thursday,bfit,0.713
22,50,106.0,Weeks 4 to 8,Monday to Thursday,bfit,0.707
23,0,102.0,Weeks 4 to 8,Monday to Thursday,bfit,0.68
23,10,99.0,Weeks 4 to 8,Monday to Thursday,bfit,0.66
23,20,92.0,Weeks 4 to 8,Monday to Thursday,bfit,0.613
23,30,88.0,Weeks 4 to 8,Monday to Thursday,bfit,0.587
23,40,82.0,Weeks 4 to 8,Monday to Thursday,bfit,0.547
23,50,76.0,Weeks 4 to 8,Monday to Thursday,bfit,0.507
0,0,61.0,Weeks 4 to 8,Friday,bfit,0.407
0,10,55.0,Weeks 4 to 8,Friday,bfit,0.367
0,20,48.0,Weeks 4 to 8,Friday,bfit,0.32
0,30,39.0,Weeks 4 to 8,Friday,bfit,0.26
0,40,30.0,Weeks 4 to 8,Friday,bfit,0.2
0,50,23.0,Weeks 4 to 8,Friday,bfit,0.153
1,0,0.0,Weeks 4 to 8,Friday,bfit,0.0
1,10,0.0,Weeks 4 to 8,Friday,bfit,0.0
1,20,0.0,Weeks 4 to 8,Friday,bfit,0.0
1,30,0.0,Weeks 4 to 8,Friday,bfit,0.0
1,40,0.0,Weeks 4 to 8,Friday,bfit,0.0
1,50,0.0,Weeks 4 to 8,Friday,bfit,0.0
2,0,0.0,Weeks 4 to 8,Friday,bfit,0.0
2,10,0.0,Weeks 4 to 8,Friday,bfit,0.0
2,20,0.0,Weeks 4 to 8,Friday,bfit,0.0
2,30,0.0,Weeks 4 to 8,Friday,bfit,0.0
2,40,0.0,Weeks 4 to 8,Friday,bfit,0.0
2,50,0.0,Weeks 4 to 8,Friday,bfit,0.0
3,0,0.0,Weeks 4 to 8,Friday,bfit,0.0
3,10,0.0,Weeks 4 to 8,Friday,bfit,0.0
3,20,0.0,Weeks 4 to 8,Friday,bfit,0.0
3,30,0.0,Weeks 4 to 8,Friday,bfit,0.0
3,40,0.0,Weeks 4 to 8,Friday,bfit,0.0
3,50,0.0,Weeks 4 to 8,Friday,bfit,0.0
4,0,0.0,Weeks 4 to 8,Friday,bfit,0.0
4,10,0.0,Weeks 4 to 8,Friday,bfit,0.0
4,20,0.0,Weeks 4 to 8,Friday,bfit,0.0
4,30,0.0,Weeks 4 to 8,Friday,bfit,0.0
4,40,0.0,Weeks 4 to 8,Friday,bfit,0.0
4,50,0.0,Weeks 4 to 8,Friday,bfit,0.0
5,0,0.0,Weeks 4 to 8,Friday,bfit,0.0
5,10,0.0,Weeks 4 to 8,Friday,bfit,0.0
5,20,0.0,Weeks 4 to 8,Friday,bfit,0.0
5,30,0.0,Weeks 4 to 8,Friday,bfit,0.0
5,40,0.0,Weeks 4 to 8,Friday,bfit,0.0
5,50,0.0,Weeks 4 to 8,Friday,bfit,0.0
6,0,7.0,Weeks 4 to 8,Friday,bfit,0.047
6,10,12.0,Weeks 4 to 8,Friday,bfit,0.08
6,20,16.0,Weeks 4 to 8,Friday,bfit,0.107
6,30,21.0,Weeks 4 to 8,Friday,bfit,0.14
6,40,24.0,Weeks 4 to 8,Friday,bfit,0.16
6,50,24.0,Weeks 4 to 8,Friday,bfit,0.16
7,0,24.0,Weeks 4 to 8,Friday,bfit,0.16
7,10,28.0,Weeks 4 to 8,Friday,bfit,0.187
7,20,32.0,Weeks 4 to 8,Friday,bfit,0.213
7,30,33.0,Weeks 4 to 8,Friday,bfit,0.22
7,40,33.0,Weeks 4 to 8,Friday,bfit,0.22
7,50,33.0,Weeks 4 to 8,Friday,bfit,0.22
8,0,34.0,Weeks 4 to 8,Friday,bfit,0.227
8,10,32.0,Weeks 4 to 8,Friday,bfit,0.213
8,20,34.0,Weeks 4 to 8,Friday,bfit,0.227
8,30,34.0,Weeks 4 to 8,Friday,bfit,0.227
8,40,34.0,Weeks 4 to 8,Friday,bfit,0.227
8,50,35.0,Weeks 4 to 8,Friday,bfit,0.233
9,0,36.0,Weeks 4 to 8,Friday,bfit,0.24
9,10,36.0,Weeks 4 to 8,Friday,bfit,0.24
9,20,39.0,Weeks 4 to 8,Friday,bfit,0.26
9,30,40.0,Weeks 4 to 8,Friday,bfit,0.267
9,40,40.0,Weeks 4 to 8,Friday,bfit,0.267
9,50,42.0,Weeks 4 to 8,Friday,bfit,0.28
10,0,49.0,Weeks 4 to 8,Friday,bfit,0.327
10,10,49.0,Weeks 4 to 8,Friday,bfit,0.327
10,20,51.0,Weeks 4 to 8,Friday,bfit,0.34
10,30,53.0,Weeks 4 to 8,Friday,bfit,0.353
10,40,50.0,Weeks 4 to 8,Friday,bfit,0.333
10,50,51.0,Weeks 4 to 8,Friday,bfit,0.34
11,0,59.0,Weeks 4 to 8,Friday,bfit,0.393
11,10,63.0,Weeks 4 to 8,Friday,bfit,0.42
11,20,65.0,Weeks 4 to 8,Friday,bfit,0.433
11,30,65.0,Weeks 4 to 8,Friday,bfit,0.433
11,40,63.0,Weeks 4 to 8,Friday,bfit,0.42
11,50,59.0,Weeks 4 to 8,Friday,bfit,0.393
12,0,60.0,Weeks 4 to 8,Friday,bfit,0.4
12,10,60.0,Weeks 4 to 8,Friday,bfit,0.4
12,20,60.0,Weeks 4 to 8,Friday,bfit,0.4
12,30,59.0,Weeks 4 to 8,Friday,bfit,0.393
12,40,58.0,Weeks 4 to 8,Friday,bfit,0.387
12,50,57.0,Weeks 4 to 8,Friday,bfit,0.38
13,0,59.0,Weeks 4 to 8,Friday,bfit,0.393
13,10,58.0,Weeks 4 to 8,Friday,bfit,0.387
13,20,57.0,Weeks 4 to 8,Friday,bfit,0.38
13,30,54.0,Weeks 4 to 8,Friday,bfit,0.36
13,40,51.0,Weeks 4 to 8,Friday,bfit,0.34
13,50,49.0,Weeks 4 to 8,Friday,bfit,0.327
14,0,51.0,Weeks 4 to 8,Friday,bfit,0.34
14,10,52.0,Weeks 4 to 8,Friday,bfit,0.347
14,20,56.0,Weeks 4 to 8,Friday,bfit,0.373
14,30,59.0,Weeks 4 to 8,Friday,bfit,0.393
14,40,60.0,Weeks 4 to 8,Friday,bfit,0.4
14,50,62.0,Weeks 4 to 8,Friday,bfit,0.413
15,0,69.0,Weeks 4 to 8,Friday,bfit,0.46
15,10,74.0,Weeks 4 to 8,Friday,bfit,0.493
15,20,76.0,Weeks 4 to 8,Friday,bfit,0.507
15,30,77.0,Weeks 4 to 8,Friday,bfit,0.513
15,40,81.0,Weeks 4 to 8,Friday,bfit,0.54
15,50,80.0,Weeks 4 to 8,Friday,bfit,0.533
16,0,86.0,Weeks 4 to 8,Friday,bfit,0.573
16,10,94.0,Weeks 4 to 8,Friday,bfit,0.627
16,20,98.0,Weeks 4 to 8,Friday,bfit,0.653
16,30,105.0,Weeks 4 to 8,Friday,bfit,0.7
16,40,104.0,Weeks 4 to 8,Friday,bfit,0.693
16,50,104.0,Weeks 4 to 8,Friday,bfit,0.693
17,0,111.0,Weeks 4 to 8,Friday,bfit,0.74
17,10,118.0,Weeks 4 to 8,Friday,bfit,0.787
17,20,116.0,Weeks 4 to 8,Friday,bfit,0.773
17,30,118.0,Weeks 4 to 8,Friday,bfit,0.787
17,40,120.0,Weeks 4 to 8,Friday,bfit,0.8
17,50,113.0,Weeks 4 to 8,Friday,bfit,0.753
18,0,110.0,Weeks 4 to 8,Friday,bfit,0.733
18,10,111.0,Weeks 4 to 8,Friday,bfit,0.74
