"CLASS","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F"
"M PHARM 237 - CHOW, S.A.",0,0.231,0.385,0.231,0.077,0.077,0,0,0,0,0,0,0
"M PHARM 251 - WU, T.",0,1,0,0,0,0,0,0,0,0,0,0,0
"MAT SCI 10 - KODAMBAKA, S.",0,1,0,0,0,0,0,0,0,0,0,0,0
"MAT SCI 104 - HUANG, Y.",0.031,0.156,0.219,0.219,0.125,0,0.125,0.094,0,0,0,0,0.031
"MAT SCI 104 - POZUELO, M.",0.02,0.143,0.122,0.143,0.265,0.122,0.02,0.102,0.041,0.02,0,0,0
"MAT SCI 110 - KINDLUND, H.",0.048,0.29,0.226,0.194,0.145,0.032,0,0.032,0.016,0,0.016,0,0
"MAT SCI 110L - GOORSKY, M.S.",0,0.278,0.167,0.111,0.222,0,0.056,0.056,0.056,0,0,0,0.056
"MAT SCI 110L - GOORSKY, M.S. LEC 3",0,0.588,0,0.118,0.176,0,0,0,0,0,0.059,0,0.059
"MAT SCI 110L - KINDLUND, H.",0,0.75,0.15,0,0.05,0.05,0,0,0,0,0,0,0
"MAT SCI 130 - BALONIS, M.",0.049,0.122,0.22,0.171,0.195,0.024,0.098,0.049,0,0.024,0.024,0,0.024
"MAT SCI 160 - BESCHER, E.P.",0,0.161,0.161,0.161,0.194,0.097,0.129,0.065,0,0,0.032,0,0
"MAT SCI 200 - FREIMAN, G.",0.114,0.629,0.143,0.086,0.029,0,0,0,0,0,0,0,0
"MAT SCI 202 - HE, X.",0.208,0.458,0.333,0,0,0,0,0,0,0,0,0,0
"MAT SCI 243C - MARIAN, J.",0,0.278,0.278,0.167,0.167,0.056,0,0,0.056,0,0,0,0
"MAT SCI 252 - PEI, Q.",0.125,0.625,0.188,0,0,0.062,0,0,0,0,0,0,0
"MAT SCI M105 - FREIMAN, G.",0.5,0.333,0.056,0.056,0.056,0,0,0,0,0,0,0,0
"MAT SCI M297C - YANG, J.",0,0.176,0.176,0.529,0.118,0,0,0,0,0,0,0,0
"MATH 1 - RONCHETTI, N.",0,0.144,0.135,0.126,0.126,0.081,0.054,0.234,0.063,0,0,0,0.036
"MATH 101 - SARKAR, S.",0.3,0.4,0.3,0,0,0,0,0,0,0,0,0,0
"MATH 105A - DALLAS, H.J.",0.067,0.2,0.067,0.067,0.067,0.267,0.067,0.2,0,0,0,0,0
"MATH 110A - GONG, S.",0.216,0.135,0.054,0.162,0.081,0.162,0.081,0.054,0.054,0,0,0,0
"MATH 110AH - ELMAN, R.S.",0.027,0.595,0.108,0.081,0.108,0.054,0,0,0.027,0,0,0,0
"MATH 110AH - KHARE, C.",0.111,0.148,0.037,0.111,0.148,0.074,0,0.074,0.111,0,0,0.111,0.074
"MATH 115A - ARANT, T.J.",0.026,0.105,0.158,0.026,0.132,0.026,0.079,0.211,0.105,0.026,0.026,0.026,0.053
"MATH 115A - BALMER, P.",0.042,0.083,0.125,0.125,0.125,0.125,0.125,0.125,0.042,0,0,0.042,0.042
"MATH 115A - BALMER, P. LEC 5",0,0.156,0.125,0.156,0.156,0.062,0.062,0.062,0.156,0.062,0,0,0
"MATH 115A - GONZALEZ, N.",0,0.152,0.121,0.091,0.152,0.061,0.061,0.121,0.121,0.03,0.03,0.03,0.03
"MATH 115A - HEMPEL, N.",0.111,0.056,0.139,0.167,0.028,0.139,0.111,0.083,0,0.028,0.028,0,0.111
"MATH 115A - HUANG, L.",0.032,0.29,0.065,0.161,0.194,0.065,0.097,0.032,0.065,0,0,0,0
"MATH 115A - MARENGON, M.",0,0.194,0.028,0.25,0.056,0.028,0.194,0.111,0.028,0,0.083,0,0.028
"MATH 115A - WHITE, N.A.",0.026,0.231,0.077,0.128,0.179,0.077,0.103,0.128,0.051,0,0,0,0
"MATH 115AH - GIESEKER, D.",0.03,0.394,0.121,0.152,0.121,0.121,0,0.03,0.03,0,0,0,0
"MATH 115AH - GREENE, R.E.",0.158,0.526,0,0,0.316,0,0,0,0,0,0,0,0
"MATH 120A - WILLIS, M.S.",0.03,0.303,0.061,0.121,0.091,0.091,0.03,0.152,0.061,0,0.061,0,0
"MATH 131A - BISKUP, M.",0,0.167,0,0.25,0.167,0,0,0.083,0.083,0,0,0,0.25
"MATH 131A - BROWN, R.F.",0.053,0.053,0.184,0.132,0.079,0.105,0.237,0.053,0.026,0.026,0,0,0.053
"MATH 131A - GEHRET, A.R.",0,0.231,0.154,0.077,0.154,0.192,0.038,0.077,0.038,0,0.038,0,0
"MATH 131A - LIU, G.",0,0.367,0,0,0.167,0.167,0,0.133,0.067,0,0,0,0.1
"MATH 131A - MADRID PADILLA, J.",0.077,0.154,0.077,0.077,0.205,0.051,0.103,0.103,0.103,0,0,0,0.051
"MATH 131A - MARKS, A.S.",0.054,0.162,0.108,0.135,0.135,0.027,0.135,0.081,0.054,0,0,0,0.108
"MATH 131AH - BOEDIHARDJO, M.T.",0,0.364,0.045,0.136,0,0.091,0.045,0.182,0,0,0,0,0.136
"MATH 131AH - VISAN, M.",0.103,0.345,0,0,0.207,0.172,0.034,0.069,0.034,0,0,0,0.034
"MATH 131B - CHIARINI, A.",0,0.188,0.156,0,0.156,0.094,0.094,0.062,0.031,0.031,0.094,0,0.094
"MATH 131B - SPAAS, P.",0,0.088,0.088,0.088,0.088,0.176,0.088,0.059,0.118,0,0.059,0.147,0
"MATH 132 - LIU, G.",0.034,0.276,0.069,0,0.138,0.172,0.069,0.034,0.069,0,0.034,0,0.103
"MATH 132 - SALAZAR, R.",0.024,0.122,0.122,0.098,0.22,0.22,0,0.098,0.073,0,0,0,0.024
"MATH 134 - WINK, M.",0.026,0.282,0.026,0.128,0.231,0.051,0.128,0.051,0.077,0,0,0,0
"MATH 134 - WINK, M. LEC 2",0.032,0.194,0.032,0.065,0.258,0,0.032,0.258,0.032,0,0,0,0.097
"MATH 135 - MOU, C.",0,0.108,0.216,0.108,0.405,0.027,0.027,0.108,0,0,0,0,0
"MATH 135 - MOU, C. LEC 3",0.121,0.212,0.061,0.212,0.182,0.121,0.061,0.03,0,0,0,0,0
"MATH 135 - ZINN-BJORKMAN, L.",0.073,0.171,0.195,0.073,0.171,0.073,0.024,0,0.073,0,0.024,0.049,0.073
"MATH 142 - ZINN-BJORKMAN, L.",0.053,0.211,0.158,0.079,0.079,0.079,0.079,0.079,0.026,0.026,0.053,0.026,0.053
"MATH 142 - ZINN-BROOKS, H.A.",0.023,0.256,0.116,0.163,0.209,0.116,0.023,0.023,0,0.023,0,0.023,0.023
"MATH 151A - JAMNESHAN, A.",0,0.125,0.156,0.219,0.125,0.125,0.062,0,0.125,0,0,0,0.062
"MATH 151A - MCKENZIE, D.",0.081,0.432,0.108,0.054,0.054,0.054,0.081,0.054,0,0.054,0,0,0.027
"MATH 151A - TONG, J.",0,0.154,0.205,0.154,0.179,0.026,0.179,0,0.051,0,0,0,0.051
"MATH 151A - WU FUNG, S.M.",0.028,0.139,0.278,0.167,0.25,0.083,0,0.028,0.028,0,0,0,0
"MATH 151B - LI, W.",0.349,0.372,0.023,0.047,0.07,0.023,0,0.023,0,0.023,0.07,0,0
"MATH 156 - HADDOCK, J.",0.034,0.345,0.207,0,0.069,0.034,0.034,0.138,0,0.034,0.034,0,0.069
"MATH 164 - LI, W.",0.184,0.053,0.026,0.237,0.158,0.263,0.026,0.026,0,0,0.026,0,0
"MATH 164 - SALANEVICH, P.",0.121,0.121,0.152,0,0.121,0.091,0.273,0.03,0.091,0,0,0,0
"MATH 164 - SALANEVICH, P. LEC 2",0.188,0.062,0.219,0.062,0.125,0.125,0.094,0.031,0.031,0,0,0,0.062
"MATH 170A - CHIARINI, A.",0.056,0.167,0.056,0.222,0.111,0,0.111,0.111,0,0.056,0.056,0,0.056
"MATH 170B - ARANT, T.J.",0.036,0.143,0.143,0.036,0.214,0,0.036,0.107,0.071,0,0.143,0.071,0
"MATH 170B - HARROP-GRIFFITHS,",0.071,0.143,0.179,0.179,0.071,0.036,0.107,0.107,0.036,0,0,0.036,0.036
"MATH 170E - CHAN, S.",0.053,0,0.132,0.105,0.158,0.026,0.105,0.132,0.184,0.026,0.026,0,0.053
"MATH 170E - CHAN, S. LEC 3",0.086,0.2,0.029,0.086,0.114,0.086,0.143,0.086,0.114,0.057,0,0,0
"MATH 170E - NGUYEN, H.D.",0.028,0.167,0.028,0.028,0.194,0.083,0.056,0.222,0.028,0,0.111,0,0.056
"MATH 171 - NGUYEN, H.D.",0.031,0.156,0.094,0.125,0.031,0.031,0.062,0.219,0.062,0.031,0.062,0.062,0.031
"MATH 174E - KAUSHANSKY, V.",0.031,0.156,0.188,0.219,0.188,0.125,0.062,0,0,0,0.031,0,0
"MATH 174E - TAYLOR, D.W.",0,0.28,0.2,0.08,0.2,0.12,0.12,0,0,0,0,0,0
"MATH 177 - OZEL, E.",0,0.271,0.062,0.229,0.188,0.083,0,0.062,0.062,0,0.021,0,0.021
"MATH 178A - KAUSHANSKY, V.",0,0.333,0.125,0.167,0.083,0.125,0.042,0.042,0.042,0,0.042,0,0
"MATH 178A - OZEL, E.",0.024,0.293,0.195,0.171,0.122,0.098,0,0.049,0.049,0,0,0,0
"MATH 180 - MORENO, A.J.",0.071,0.286,0.107,0.143,0.25,0,0.036,0.036,0.036,0,0.036,0,0
"MATH 182 - GONG, S.",0.147,0.265,0.088,0.059,0.118,0.147,0.059,0.088,0,0,0.029,0,0
"MATH 191 - HLUSHCHANKA, M.",0.385,0.077,0,0,0.231,0.077,0.077,0,0.077,0,0,0,0.077
"MATH 206A - PAK, I.",0,1,0,0,0,0,0,0,0,0,0,0,0
"MATH 210A - MERKURJEV, A.S.",0.087,0.522,0,0,0.261,0.043,0,0.087,0,0,0,0,0
"MATH 220A - ASCHENBRENNER, M.J",0.467,0.133,0,0.067,0.267,0.067,0,0,0,0,0,0,0
"MATH 223M - CHERNIKOV, A.",0,1,0,0,0,0,0,0,0,0,0,0,0
"MATH 225A - HONDA, K.",0.261,0.696,0.043,0,0,0,0,0,0,0,0,0,0
"MATH 229A - ROUQUIER, R.A.",0,1,0,0,0,0,0,0,0,0,0,0,0
"MATH 245A - GANGBO, W.D.",0.158,0.368,0.211,0.105,0.053,0.053,0.053,0,0,0,0,0,0
"MATH 246A - KILLIP, R.B.",0,0.357,0.357,0.214,0.071,0,0,0,0,0,0,0,0
"MATH 251A - KIM, C.",0,0.9,0,0,0,0,0,0.1,0,0,0,0,0
"MATH 254A - TAO, T.C.",0.091,0.727,0.091,0.091,0,0,0,0,0,0,0,0,0
"MATH 255A - AUSTIN, T.D.",0,0.412,0.294,0.176,0.118,0,0,0,0,0,0,0,0
"MATH 266A - PORTER, M.A.",0.067,0.333,0.067,0.2,0.2,0.133,0,0,0,0,0,0,0
"MATH 269A - ANDERSON, C.R.",0,0.714,0.143,0.071,0.071,0,0,0,0,0,0,0,0
"MATH 270A - TERAN, J.M.",0,1,0,0,0,0,0,0,0,0,0,0,0
"MATH 273A - JACOBS, M.A.",0,0.333,0.667,0,0,0,0,0,0,0,0,0,0
"MATH 275A - MENZ, G.",0.071,0.214,0.143,0.214,0.071,0.286,0,0,0,0,0,0,0
"MATH 285J - MONTUFAR CUARTAS,",0.8,0,0.1,0.1,0,0,0,0,0,0,0,0,0
"MATH 31A - FAN, H.",0.072,0.344,0.176,0.088,0.072,0.08,0.024,0.04,0.016,0.024,0.04,0.008,0.016
"MATH 31A - GREENFELD, R.",0.031,0.108,0.162,0.177,0.185,0.138,0.069,0.031,0.023,0.015,0,0.031,0.031
"MATH 31A - HSU, C.",0.033,0.182,0.107,0.107,0.14,0.05,0.116,0.066,0.091,0.025,0.025,0.017,0.041
"MATH 31A - NURBEKYAN, L.",0.015,0.201,0.103,0.108,0.129,0.062,0.134,0.067,0.072,0.01,0.021,0.026,0.052
"MATH 31AL - CONLEY, W.J.",0.017,0.265,0.103,0.06,0.171,0,0.068,0.179,0.06,0,0.051,0,0.026
"MATH 31AL - GREENE, M.P.",0.084,0.346,0.103,0.037,0.093,0.056,0.084,0.047,0.047,0,0,0,0.103
"MATH 31B - BRIZOLIS, D.",0,0.174,0.065,0.077,0.123,0.084,0.09,0.065,0.097,0.039,0.077,0.039,0.071
"MATH 31B - MARENGON, M.",0.039,0.211,0.086,0.117,0.117,0.039,0.164,0.133,0.031,0.008,0.016,0,0.039
"MATH 31B - MORENO, A.J.",0.02,0.296,0.071,0.087,0.179,0.031,0.046,0.112,0.066,0.026,0.041,0.02,0.005
"MATH 31B - ROONEY, J.H.",0.005,0.198,0.099,0.099,0.165,0.082,0.038,0.17,0.055,0.016,0.027,0.016,0.027
"MATH 32A - CHAYES, L.",0,0.253,0.147,0.137,0.074,0.105,0.074,0.021,0.105,0.042,0.021,0,0.021
"MATH 32A - MCKENZIE, D.",0.081,0.405,0.152,0.143,0.067,0.038,0.014,0.019,0.01,0.014,0.01,0.014,0.033
"MATH 32A - SPAAS, P.",0.005,0.178,0.159,0.091,0.207,0.087,0.072,0.139,0.034,0.014,0.005,0.005,0.005
"MATH 32A - VENKATESH, S.N.",0,0.121,0.157,0.202,0.141,0.141,0.081,0.035,0.045,0.03,0.03,0.005,0.01
"MATH 32A - VENKATESH, S.N. LEC 5",0.02,0.205,0.205,0.141,0.141,0.117,0.054,0.024,0.039,0.024,0.02,0.005,0.005
"MATH 32AH - RADKO, O.V.",0.105,0.211,0.105,0.105,0.158,0.158,0,0.105,0.053,0,0,0,0
"MATH 32B - MAY, C.",0.047,0.124,0.109,0.054,0.116,0.093,0.054,0.07,0.062,0.031,0.093,0.008,0.14
"MATH 32B - WHITE, N.A.",0.03,0.183,0.114,0.094,0.149,0.069,0.124,0.144,0.045,0.015,0.015,0,0.02
"MATH 33A - FILIPAZZI, S.",0.048,0.324,0.114,0.105,0.133,0.048,0.086,0.038,0.038,0.029,0.029,0,0.01
"MATH 33A - HUANG, L.",0.019,0.266,0.038,0.044,0.184,0.215,0.095,0.057,0.044,0.006,0.013,0.006,0.013
"MATH 33A - OTTER, N.",0.084,0.263,0.156,0.067,0.128,0.061,0.045,0.045,0.05,0.028,0.017,0.039,0.017
"MATH 33A - RONCHETTI, N.",0.027,0.136,0.091,0.091,0.182,0.109,0.082,0.191,0.045,0,0.036,0,0.009
"MATH 33B - ELAMVAZHUTHI, K.",0.042,0.226,0.156,0.09,0.123,0.132,0.061,0.042,0.052,0.024,0.009,0.019,0.024
"MATH 33B - FAN, H.",0.031,0.423,0.128,0.112,0.061,0.133,0.026,0.031,0.02,0.026,0.005,0,0.005
"MATH 33B - RADKO, O.V.",0,0.579,0.026,0,0.237,0,0.026,0.105,0,0.026,0,0,0
"MATH 3A - ROPER, M.L.",0.097,0.172,0.097,0.075,0.215,0.043,0.032,0.108,0.032,0.011,0.065,0,0.054
"MATH 3B - GREENE, M.P.",0.318,0.424,0.03,0.015,0.091,0.015,0.015,0.03,0,0,0.03,0.015,0.015
"MATH 3C - BOEDIHARDJO, M.T.",0.02,0.343,0.01,0.253,0.141,0.01,0.04,0.091,0.03,0.01,0.03,0,0.02
"MATH 61 - MANNING, J.A.",0.02,0.188,0.089,0.139,0.193,0.089,0.119,0.084,0.035,0.02,0.005,0.01,0.01
"MATH 61 - RUBIN, J.L.",0.021,0.223,0.104,0.145,0.14,0.073,0.078,0.062,0.057,0.021,0.026,0.01,0.041
"MATH M32T - CONLEY, W.J.",0,0.25,0.25,0.167,0.167,0.167,0,0,0,0,0,0,0
"MC&IP 252 - WANG, Y.",0.333,0.267,0.067,0,0.267,0.067,0,0,0,0,0,0,0
"MCD BIO 104AL - LEE, P.",0,0.541,0.216,0.108,0.054,0.027,0,0,0,0.027,0.027,0,0
"MCD BIO 138 - LYONS, K.M.",0.026,0.263,0.211,0.184,0.164,0.059,0.039,0,0.007,0,0.013,0.007,0.026
"MCD BIO 144 - PRUNET, N.",0.06,0.131,0.131,0.167,0.179,0.131,0.036,0.048,0.036,0.024,0,0,0.06
"MCD BIO 146 - GOLDSTEIN, A.",0.235,0.388,0.214,0.071,0.051,0.031,0,0,0,0,0.01,0,0
"MCD BIO 165A - KOCHEGAROV, A.A.",0.13,0.274,0.014,0.123,0.253,0.007,0.068,0.068,0.062,0,0,0,0
"MCD BIO 180A - NIKOLOV, L.A.",0.7,0.2,0.1,0,0,0,0,0,0,0,0,0,0
"MCD BIO 191 - GOLDBERG, R.B.",0,1,0,0,0,0,0,0,0,0,0,0,0
"MCD BIO 50 - LEE, P.",0.009,0.487,0.217,0.078,0.078,0.061,0.035,0.009,0,0,0.009,0.009,0.009
"MCD BIO 60 - GALLAGHER, K.J.",0,0.301,0.257,0.195,0.168,0.018,0.035,0.018,0.009,0,0,0,0
"MCD BIO 90 - HOOSHMAND, M.J.",0,0.229,0.257,0.2,0.086,0.057,0.086,0.057,0,0,0.029,0,0
"MCD BIO M175A - CHANDLER, S.H.",0,0.067,0,0.133,0.2,0.133,0.133,0.267,0.067,0,0,0,0
"MECH&AE 101 - GUPTA, V.",0.226,0.476,0.226,0.048,0,0.016,0,0,0,0,0.008,0,0
"MECH&AE 102 - SANTOS, V.",0.111,0.238,0.095,0.111,0.175,0.016,0.095,0.079,0.063,0.016,0,0,0
"MECH&AE 103 - ELDREDGE, J.D.",0.029,0.216,0.176,0.206,0.157,0.098,0.078,0.039,0,0,0,0,0
"MECH&AE 105A - MARNER, W.J.",0.052,0.165,0.103,0.072,0.206,0.031,0.103,0.103,0.031,0.041,0.072,0,0.021
"MECH&AE 105D - AMAR, R.C.",0,0.108,0.269,0.14,0.14,0.14,0.151,0.054,0,0,0,0,0
"MECH&AE 107 - TSAO, T.",0.017,0.186,0.186,0.153,0.136,0.068,0.085,0.136,0,0,0,0.017,0.017
"MECH&AE 131A - PILON, L.G.",0.057,0.132,0.132,0.151,0.113,0.132,0.038,0.113,0.038,0.038,0,0.019,0.038
"MECH&AE 150A - TAIRA, K.",0.061,0.204,0.02,0.143,0.327,0.082,0.061,0.061,0.02,0,0.02,0,0
"MECH&AE 154S - MITTAL, M.",0.263,0.316,0.079,0.079,0.184,0.053,0,0.026,0,0,0,0,0
"MECH&AE 156A - NORDENDALE, N.",0.069,0.328,0.19,0.121,0.155,0.069,0,0.034,0.034,0,0,0,0
"MECH&AE 157 - DHIR, V.K.",0,0.368,0.421,0.211,0,0,0,0,0,0,0,0,0
"MECH&AE 157 - JU, S.",0.056,0.389,0.167,0.389,0,0,0,0,0,0,0,0,0
"MECH&AE 157 - MATTHES, C.",0,0.333,0.133,0.267,0.267,0,0,0,0,0,0,0,0
"MECH&AE 161A - DAVOYAN, A.R.",0.029,0.357,0.114,0.057,0.129,0.043,0.071,0.029,0.057,0.043,0.029,0.014,0.029
"MECH&AE 162A - MAJLESSI, A.",0.014,0.214,0.171,0.143,0.186,0.057,0.071,0.071,0.043,0,0.014,0,0.014
"MECH&AE 166A - SEPULVEDA, A.E.",0.029,0.319,0.203,0.159,0.174,0.058,0.014,0.029,0,0,0,0,0.014
"MECH&AE 166C - CARMAN, G.P.",0.118,0.529,0.118,0.176,0.059,0,0,0,0,0,0,0,0
"MECH&AE 169A - CHANG, S.",0.222,0.222,0.278,0.222,0.056,0,0,0,0,0,0,0,0
"MECH&AE 171A - IWASAKI, T.",0.069,0.083,0.153,0.208,0.167,0.111,0.083,0.097,0.028,0,0,0,0
"MECH&AE 174 - MOSLEH, A.",0.167,0.306,0.083,0.194,0.111,0.111,0,0.028,0,0,0,0,0
"MECH&AE 182C - EDOH, A.K.",0.267,0.067,0.267,0,0.067,0.067,0,0,0.267,0,0,0,0
"MECH&AE 183A - LI, X.",0.087,0.239,0.109,0.304,0.152,0.087,0.022,0,0,0,0,0,0
"MECH&AE 231A - AYYASWAMY, P.S.",0.176,0.176,0.118,0.294,0.059,0.176,0,0,0,0,0,0,0
"MECH&AE 250C - ZHONG, X.",0.043,0.435,0.217,0.087,0.13,0.087,0,0,0,0,0,0,0
"MECH&AE 250M - KAVEHPOUR, H.P.",0.174,0.826,0,0,0,0,0,0,0,0,0,0,0
"MECH&AE 263A - HONG, D.W.",0.559,0.353,0.059,0.029,0,0,0,0,0,0,0,0,0
"MECH&AE 281 - KIM, C.",0.087,0.261,0.435,0.13,0.087,0,0,0,0,0,0,0,0
"MECH&AE 296B - GHONIEM, N.M.",0.077,0.385,0.231,0.154,0.154,0,0,0,0,0,0,0,0
"MECH&AE 82 - MARTIN, R.",0.125,0.183,0.154,0.144,0.135,0.096,0.077,0.048,0,0,0.019,0,0.019
"MECH&AE 94 - GAO, E.X.",0.082,0.753,0.082,0,0.014,0.014,0.027,0.014,0.014,0,0,0,0
"MECH&AE C137 - GADH, R.",0.059,0.118,0.235,0.294,0.176,0,0.059,0,0,0,0.059,0,0
"MECH&AE C150P - SPEARRIN, R.M.",0.135,0.189,0.351,0.081,0.081,0.108,0,0.054,0,0,0,0,0
"MECH&AE C231G - FISHER, T.S.",0.083,0.417,0.167,0.167,0.167,0,0,0,0,0,0,0,0
"MECH&AE C237 - GADH, R.",0.1,0.333,0.133,0.233,0.033,0.167,0,0,0,0,0,0,0
"MECH&AE C250P - SPEARRIN, R.M.",0,0.3,0.2,0.3,0.2,0,0,0,0,0,0,0,0
"MECH&AE C250P - SPEARRIN, R.M. LEC 80",0,0.235,0.353,0.294,0.059,0.059,0,0,0,0,0,0,0
"MECH&AE C271A - FER0NDEZ, J.H.",0.15,0.35,0.35,0.1,0,0,0,0.05,0,0,0,0,0
"MECH&AE C297A - LI, X.",0,0.229,0.171,0.371,0.171,0.057,0,0,0,0,0,0,0
"MECH&AE M183B - CHIOU, P.",0.027,0.297,0.216,0.108,0.189,0.108,0,0.054,0,0,0,0,0
"MECH&AE M20 - KHALID JAWED, M.",0.147,0.608,0.069,0.059,0.069,0.02,0,0,0,0,0,0.01,0.02
"MECH&AE M256A - MAL, A.K.",0.13,0.304,0.087,0.174,0.261,0.043,0,0,0,0,0,0,0
"MECH&AE M256A - MAL, A.K. LEC 80",0.118,0.118,0.294,0.118,0.176,0.059,0,0.118,0,0,0,0,0
"MECH&AE M270A - M'CLOSKEY, R.T.",0,0.121,0.364,0.212,0.303,0,0,0,0,0,0,0,0
"MECH&AE M270A - M'CLOSKEY, R.T. LEC 80",0,0,0.357,0.286,0.357,0,0,0,0,0,0,0,0
"MED M160A - ESDIN, J.",0,1,0,0,0,0,0,0,0,0,0,0,0
"MED M160B - ESDIN, J.",0,1,0,0,0,0,0,0,0,0,0,0,0
"MGMT 108 - BOSS, M.S.",0.067,0.15,0.133,0.2,0.133,0.067,0.1,0.083,0,0,0,0,0.067
"MGMT 108 - GUERIN, J.",0.012,0.145,0.169,0.229,0.133,0.12,0.084,0.072,0.036,0,0,0,0
"MGMT 120A - ABOODY, D.",0,0.698,0.057,0.075,0.17,0,0,0,0,0,0,0,0
"MGMT 120A - ABOODY, D. LEC 2",0,0.53,0.136,0.167,0.076,0.061,0,0.015,0,0,0,0,0.015
"MGMT 120B - LU, M.",0.125,0.125,0.125,0.167,0.167,0.125,0.042,0.042,0.042,0.042,0,0,0
"MGMT 120B - WOO, E.A.",0.028,0.167,0.111,0.194,0.361,0.028,0.056,0.056,0,0,0,0,0
"MGMT 121 - WILLIAMS, M.G.",0.056,0.539,0.236,0.079,0.045,0.034,0.011,0,0,0,0,0,0
"MGMT 122 - KUMAR, N.T.",0.027,0.055,0.219,0.068,0.233,0.11,0.014,0.137,0.027,0,0.041,0,0.068
"MGMT 122 - KUMAR, N.T. LEC 2",0.03,0.119,0.164,0.104,0.179,0.045,0.09,0.075,0.119,0,0.045,0,0.03
"MGMT 123 - GARDNER TRELOAR, J",0,0.255,0.149,0.106,0.106,0.17,0.021,0.085,0.106,0,0,0,0
"MGMT 124 - WILLIAMS, M.G.",0.053,0.316,0.211,0.158,0.211,0,0,0.053,0,0,0,0,0
"MGMT 126 - WILLIAMS, M.G.",0,0.135,0.115,0.212,0.327,0.173,0.019,0.019,0,0,0,0,0
"MGMT 127A - KLEIN, G.L.",0.045,0.273,0.091,0.091,0.136,0,0.045,0,0.091,0.045,0.136,0,0.045
"MGMT 127A - KLEIN, G.L. LEC 2",0.077,0.308,0.154,0.231,0,0.077,0,0.154,0,0,0,0,0
"MGMT 127B - KLEIN, G.L.",0.103,0.31,0.172,0.172,0.103,0,0.034,0,0.069,0,0,0,0.034
"MGMT 142A - RAVETCH, D.S.",0,0.606,0.273,0.03,0.03,0,0,0.061,0,0,0,0,0
"MGMT 160 - WILSON, N.M.",0.026,0.211,0.184,0.184,0.132,0.105,0.079,0.026,0,0,0.026,0.026,0
"MGMT 160 - WILSON, N.M. LEC 2",0.048,0.214,0.19,0.167,0.143,0.048,0.071,0.048,0.048,0,0.024,0,0
"MGMT 161 - WEINHAUS, E.A.",0.129,0.29,0.194,0.194,0.194,0,0,0,0,0,0,0,0
"MGMT 163 - ROSTAMIAN, F.D.",0.053,0.237,0.237,0.395,0.053,0.026,0,0,0,0,0,0,0
"MGMT 164 - BORMAN, C.J.",0,0.205,0.227,0.318,0.091,0.023,0.091,0.045,0,0,0,0,0
"MGMT 168 - RAVETCH, D.S.",0,0.622,0.135,0.162,0.027,0.027,0.027,0,0,0,0,0,0
"MGMT 180 - KARLAN, M.S.",0.007,0.187,0.261,0.187,0.164,0.119,0.037,0.03,0.007,0,0,0,0
"MGMT 1A - GARDNER TRELOAR, J",0,0.118,0.106,0.118,0.141,0.094,0.106,0.129,0.024,0.012,0.035,0.012,0.106
"MGMT 1A - GARDNER TRELOAR, J LEC 2",0,0.145,0.094,0.101,0.116,0.145,0.101,0.145,0.058,0.014,0,0.007,0.072
"MGMT 1B - RAVETCH, D.S.",0,0.067,0.124,0.162,0.133,0,0.19,0.21,0,0,0.057,0,0.057
"MGMT 220 - SUSSMAN, E.H.",0,0.231,0.346,0.346,0.077,0,0,0,0,0,0,0,0
"MGMT 224 - GUERIN, J.",0,0.278,0.389,0.333,0,0,0,0,0,0,0,0,0
"MGMT 224 - GUERIN, J. LEC 2",0.04,0.16,0.36,0.44,0,0,0,0,0,0,0,0,0
"MGMT 228 - CASKEY, J.A.",0.086,0.229,0.2,0.229,0.114,0.143,0,0,0,0,0,0,0
"MGMT 231E - COCKRUM, W.M.",0.25,0.286,0,0.071,0.393,0,0,0,0,0,0,0,0
"MGMT 231E - COCKRUM, W.M. LEC 2",0.182,0.227,0,0.091,0.455,0.045,0,0,0,0,0,0,0
"MGMT 250D - FIRSTENBERG, I.",0.017,0.39,0.186,0.407,0,0,0,0,0,0,0,0,0
"MGMT 250D - FIRSTENBERG, I. LEC 2",0.056,0.306,0.167,0.361,0.111,0,0,0,0,0,0,0,0
"MGMT 260A - ZEITHAMMER, R.",0,0.5,0.05,0.45,0,0,0,0,0,0,0,0,0
"MGMT 266A - TERECH, A.",0.038,0.173,0.346,0.404,0.019,0,0.019,0,0,0,0,0,0
"MGMT 266A - TERECH, A. LEC 2",0.026,0.184,0.316,0.447,0.026,0,0,0,0,0,0,0,0
"MGMT 266B - MOONS, W.G.",0,0.429,0.5,0.071,0,0,0,0,0,0,0,0,0
"MGMT 275 - MONTGOMERY, M.J.",0.1,0.18,0.18,0.18,0.28,0.08,0,0,0,0,0,0,0
"MGMT 278A - HABIBI, P.B.",0,0.48,0.067,0.173,0.267,0,0,0.013,0,0,0,0,0
"MGMT 279C - GABRIEL, S.A.",0,0.703,0.203,0.094,0,0,0,0,0,0,0,0,0
"MGMT 285B - ULLMEN, J.B.",0,0.806,0.129,0.065,0,0,0,0,0,0,0,0,0
"MGMT 286 - CARUSO, E.M.",0.035,0.404,0.07,0.105,0.333,0.035,0.018,0,0,0,0,0,0
"MGMT 293C - COCKRUM, W.M.",0,1,0,0,0,0,0,0,0,0,0,0,0
