Date,Location,Breakfast,Lunch/Brunch,Dinner,Extended Dinner
12/6/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Vchos Pupusería Moderna,9 p.m. - 12 a.m.  Creamy Boys
12/6/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Don Pollon,9 p.m. - 12 a.m.  The Taco Cartel
12/7/2024,Rieber Turnaround Food Trucks ,CLOSED,11 a.m. - 2 p.m.  8E8 Thai Street Food,5 p.m. - 8:30 p.m.  Fat Boys,9 p.m. - 12 a.m.  Salpicon
12/7/2024,Sproul Turnaround Food Trucks ,CLOSED,11 a.m. - 2 p.m.  Pinch of Flavor,5 p.m. - 8:30 p.m.  El Gallo Yucateco,9 p.m. - 12 a.m.  Smile Hotdog
12/8/2024,Rieber Turnaround Food Trucks ,CLOSED,11 a.m. - 2 p.m.  Pinch of Flavor,5 p.m. - 8:30 p.m.  Vchos Pupusería Moderna,9 p.m. - 12 a.m.  StopBye Cafe
12/8/2024,Sproul Turnaround Food Trucks ,CLOSED,11 a.m. - 2 p.m.  The Taco Cartel,5 p.m. - 8:30 p.m.  Rice Balls of Fire  Kalamaki Greek Street Food,9 p.m. - 12 a.m.  Flamin Hot Chicken  Creamy Boys
12/9/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Yuna's Bob,9 p.m. - 12 a.m.  Salpicon
12/9/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Perro 1-10 Tacos,9 p.m. - 12 a.m.  Habibi Shack
12/10/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  El Gallo Yucateco,9 p.m. - 12 a.m.  BittieBitez Mini-Donuts
12/10/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food,9 p.m. - 12 a.m.  Smile Hotdog
12/11/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  DD's Chick & Cat Shack,9 p.m. - 12 a.m.  Wafl
12/11/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Yalla,9 p.m. - 12 a.m.  Uncle Al's Barbeque
12/12/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
12/12/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
12/13/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
12/13/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
12/14/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
12/14/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
12/15/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
12/15/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
12/16/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
12/16/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
12/17/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
12/17/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
12/18/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
12/18/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
12/19/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
12/19/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
12/20/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
12/20/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
12/21/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
12/21/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
12/22/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
12/22/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
12/23/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
12/23/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
12/24/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
12/24/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
12/25/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
12/25/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
12/26/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
12/26/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
12/27/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
12/27/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
12/28/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
12/28/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
12/29/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
12/29/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
12/30/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
12/30/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
12/31/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
12/31/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
1/1/2025,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
1/1/2025,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
